Datetime,Side,Signal Open Price,Entry Price,TP Price,SL Price,Result,Duration,Execution Latency,ROI,NAV,CM_2x,ROI_2x,CM_3x,ROI_3x,CM_4x,ROI_4x,CM_5x,ROI_5x,CM_6x,ROI_6x,CM_7x,ROI_7x,CM_8x,ROI_8x
3/31/2024 10:58,Sell,70333.6,70339.22669,69663.97011,71323.97586,-1,7:48:00,0:02:00,16.96316932,116963.1693,136987.7147,-2.76,157066.1355,-4.14,177610.228,-5.52,198056.5749,-6.9,217767.014,-8.28,236056.6106,-9.66,235976.1234,-11.04
4/1/2024 8:58,Buy,69475.6,69470.04195,70136.95435,68497.46136,1,4:40:00,0:00:00,18.08601574,118086.0157,139617.8789,1.92,161589.6402,2.88,184430.4608,3.84,207563.2905,4.8,230310.394,5.76,251919.6148,6.72,254099.0897,7.68
4/3/2024 18:58,Sell,66022.5,66027.7818,65393.91509,66952.17075,1,9:18:00,0:01:00,19.21964149,119219.6415,142298.5421,1.92,166243.4219,2.88,191512.5905,3.84,217526.3284,4.8,243576.2727,5.76,268848.6129,6.72,273613.8997,7.68
4/4/2024 2:58,Buy,65806,65800.73552,66432.42258,64879.52522,1,5:21:00,0:00:00,20.36415005,120364.1501,145030.6741,1.92,171031.2324,2.88,198866.6739,3.84,227967.5922,4.8,257606.266,5.76,286915.2397,6.72,294627.4472,7.68
4/5/2024 4:58,Buy,67679.8,67674.38562,68324.05972,66726.94422,-1,0:20:00,0:00:00,18.67905195,118679.052,141027.8275,-2.76,163950.5394,-4.14,187889.2335,-5.52,212237.8283,-6.9,236276.4672,-8.28,259199.2275,-9.66,261629.1731,-11.04
4/5/2024 21:58,Buy,67556.9,67551.49545,68199.9898,66605.77451,1,7:31:00,0:01:00,19.81837085,119818.3709,143735.5618,1.92,168672.3149,2.88,195104.1801,3.84,222425.2441,4.8,249885.9917,5.76,276617.4156,6.72,281722.2936,7.68
4/6/2024 10:58,Sell,67850.7,67856.12806,67204.70923,68806.11385,-1,11:50:00,0:02:00,18.14091366,118140.9137,139768.4603,-2.76,161689.2811,-4.14,184334.4294,-5.52,207077.9023,-6.9,229195.4316,-8.28,249896.1733,-9.66,250169.3968,-11.04
4/7/2024 3:58,Sell,69400,69405.552,68739.2587,70377.22973,-1,12:49:00,0:00:00,16.48694087,116486.9409,135910.8508,-2.76,154995.3449,-4.14,174159.1689,-5.52,192789.527,-6.9,210218.0499,-8.28,225756.2029,-9.66,222150.4243,-11.04
4/8/2024 11:58,Sell,72396.5,72402.29172,71707.22972,73415.9238,1,2:09:00,0:00:00,17.6052155,117605.2155,138520.3391,1.92,159459.2108,2.88,180846.8809,3.84,202043.4243,4.8,222326.6095,5.76,240927.0198,6.72,239211.5769,7.68
4/10/2024 22:58,Buy,70601.8,70596.15186,71273.87491,69607.80573,1,8:24:00,0:00:00,18.73422557,118734.2256,141179.9297,1.92,164051.6361,2.88,187791.4012,3.84,211741.5087,4.8,235132.6222,5.76,257117.3155,6.72,257583.026,7.68
4/11/2024 6:58,Sell,70766.2,70771.8613,70092.45143,71762.66735,1,4:57:00,0:01:00,19.87407413,119874.0741,143890.5843,1.92,168776.3232,2.88,195002.591,3.84,221905.1011,4.8,248676.2613,5.76,274395.5991,6.72,277365.4024,7.68
4/11/2024 23:58,Buy,70080.7,70075.09354,70747.81444,69094.04223,1,2:23:00,0:00:00,21.02486525,121024.8652,146653.2835,1.92,173637.0813,2.88,202490.6905,3.84,232556.5459,4.8,263000.0139,5.76,292834.9834,6.72,298667.0653,7.68
4/12/2024 11:58,Sell,70997.7,71003.37982,70321.74737,71997.42713,1,1:04:00,0:00:00,22.18670395,122186.704,149469.0266,1.92,178637.8292,2.88,210266.333,3.84,243719.2601,4.8,278148.8147,5.76,312513.4943,6.72,321604.6959,7.68
4/12/2024 23:58,Buy,67204,67198.62368,67843.73047,66257.84295,-1,1:34:00,0:00:00,20.4760901,120476.0901,145343.6814,-2.76,171242.2231,-4.14,198659.6314,-5.52,226902.6312,-6.9,255118.0929,-8.28,282324.6907,-9.66,285584.97,-11.04
4/13/2024 2:58,Sell,66512,66517.32096,65878.75468,67448.56345,-1,1:40:00,0:00:00,18.78942484,118789.4248,141332.1958,-2.76,164152.7951,-4.14,187693.6197,-5.52,211246.3496,-6.9,233994.3148,-8.28,255052.1256,-9.66,253599.4534,-11.04
4/13/2024 22:58,Buy,64458.5,64453.34332,65072.09542,63550.99651,1,0:07:00,0:00:00,19.92980331,119929.8033,144045.774,1.92,168880.3956,2.88,194901.0547,3.84,221386.1744,4.8,247472.3873,5.76,272191.6284,6.72,273075.8914,7.68
4/14/2024 2:58,Sell,63079.6,63084.64637,62479.03376,63967.83142,1,0:09:00,0:00:00,21.08112943,121081.1294,146811.4529,1.92,173744.151,2.88,202385.2552,3.84,232012.7108,4.8,261726.7968,5.76,290482.9059,6.72,294048.1198,7.68
4/14/2024 7:58,Sell,64402.5,64407.6522,63789.33874,65309.35933,1,6:38:00,0:00:00,22.24350827,122243.5083,149630.2327,1.92,178747.9825,2.88,210156.849,3.84,243149.3209,4.8,276802.2603,5.76,310003.3571,6.72,316631.0154,7.68
4/15/2024 9:58,Buy,66576.9,66571.57385,67210.66096,65639.57181,-1,4:09:00,0:01:00,20.53209915,120532.0992,145500.4383,-2.76,171347.816,-4.14,198556.191,-5.52,226372.0178,-6.9,253883.0332,-8.28,280057.0328,-9.66,281168.3417,-11.04
4/15/2024 22:58,Sell,63385.2,63390.27082,62781.72422,64277.73461,1,3:29:00,0:00:00,21.6892073,121689.2073,148294.0467,1.92,176282.6331,2.88,206180.7487,3.84,237237.8746,4.8,268506.6959,5.76,298876.8654,6.72,302762.0703,7.68
4/17/2024 14:58,Buy,61214.1,61209.20287,61796.81122,60352.27403,-1,0:32:00,0:00:00,19.9855584,119985.5584,144201.131,-2.76,168984.5321,-4.14,194799.5714,-5.52,220868.4613,-6.9,246274.3415,-8.28,270005.3602,-9.66,268852.7185,-11.04
4/17/2024 18:58,Sell,61408.9,61413.81271,60824.24011,62273.60609,1,0:41:00,0:00:00,21.13741976,121137.4198,146969.7928,1.92,173851.2866,2.88,202279.8749,3.84,231470.1474,4.8,260459.7435,5.76,288149.7204,6.72,289500.6072,7.68
4/18/2024 17:58,Buy,62727.1,62722.08183,63324.21382,61843.97269,1,1:04:00,0:00:00,22.30033899,122300.339,149791.6128,1.92,178858.2037,2.88,210047.4221,3.84,242580.7145,4.8,275462.2248,5.76,307513.3817,6.72,311734.2539,7.68
4/19/2024 17:58,Sell,64628.5,64633.67028,64013.18705,65538.54166,1,2:14:00,0:01:00,23.47442225,123474.4222,152667.6118,1.92,184009.32,2.88,218113.2431,3.84,254224.5888,4.8,291328.8489,5.76,328178.2809,6.72,335675.4446,7.68
4/20/2024 4:58,Buy,64088.3,64083.17294,64698.3714,63186.00851,1,10:46:00,0:02:00,24.6597767,124659.7767,155598.8299,1.92,189308.7884,2.88,226488.7917,3.84,266427.3691,4.8,308109.3906,5.76,350231.8614,6.72,361455.3187,7.68
4/20/2024 22:58,Sell,64642.4,64647.57139,64026.95471,65552.63739,-1,4:08:00,0:00:00,22.91453983,122914.5398,151304.3022,-2.76,181471.4045,-4.14,213986.6104,-5.52,248043.8806,-6.9,282597.9331,-8.28,316399.4636,-9.66,320972.323,-11.04
4/21/2024 22:58,Sell,65022.3,65027.50178,64403.23777,65937.88681,-1,4:50:00,0:00:00,21.19373627,121193.7363,147128.3035,-2.76,173958.4884,-4.14,202174.5495,-5.52,230928.8528,-6.9,259198.8242,-8.28,285835.2754,-9.66,285023.4228,-11.04
4/22/2024 17:58,Buy,66584.1,66578.77327,67217.9295,65646.67045,1,5:14:00,0:00:00,22.35719614,122357.1961,149953.1669,1.92,178968.4929,2.88,209938.0522,3.84,242013.4378,4.8,274128.6765,5.76,305043.4059,6.72,306913.2217,7.68
4/23/2024 6:58,Sell,66328.5,66333.80628,65697.00174,67262.47957,1,31:24:00,0:00:00,23.53182522,123531.8252,152832.2677,1.92,184122.7855,2.88,217999.6734,3.84,253630.0828,4.8,289918.4882,5.76,325542.3228,6.72,330484.1571,7.68
4/24/2024 23:58,Sell,64260,64265.1408,63648.19545,65164.85277,1,10:12:00,0:00:00,24.71773074,124717.7307,155766.6472,1.92,189425.5217,2.88,226370.8608,3.84,265804.3267,4.8,306617.7932,5.76,347418.7669,6.72,355865.3404,7.68
4/25/2024 10:58,Buy,63478.3,63473.22174,64082.56466,62584.59663,1,1:13:00,0:00:00,25.91502096,125915.021,158757.3668,1.92,194880.9767,2.88,235063.5019,3.84,278562.9344,4.8,324278.978,5.76,370765.308,6.72,383195.7986,7.68
4/25/2024 23:58,Buy,64474.4,64469.24205,65088.14677,63566.67266,-1,15:08:00,0:00:00,24.15221066,124152.2107,154375.6635,-2.76,186812.9043,-4.14,222087.9966,-5.52,259342.092,-6.9,297428.6787,-8.28,334949.3792,-9.66,340277.8691,-11.04
4/26/2024 22:58,Sell,63807,63812.10456,63199.50836,64705.47402,1,1:42:00,0:02:00,25.34407189,125344.0719,157339.6763,1.92,192193.1159,2.88,230616.1757,3.84,271790.5124,4.8,314560.5706,5.76,357457.9775,6.72,366411.2095,7.68
4/27/2024 6:58,Buy,63023.1,63018.05815,63623.03151,62135.80534,1,10:57:00,0:00:00,26.54737498,126547.375,160360.598,1.92,197728.2776,2.88,239471.8368,3.84,284836.457,4.8,332679.2594,5.76,381479.1536,6.72,394551.5904,7.68
4/27/2024 14:58,Sell,63071.5,63076.54572,62471.01088,63959.61736,-1,11:54:00,0:00:00,24.77571173,124775.7117,155934.6455,-2.76,189542.3269,-4.14,226252.9914,-5.52,265182.7414,-6.9,305133.4167,-8.28,344628.2674,-9.66,350361.8122,-11.04
4/28/2024 10:58,Sell,63633.6,63638.69069,63027.75926,64529.63236,1,11:34:00,0:00:00,25.97355856,125973.5586,158928.5907,1.92,195001.146,2.88,234941.1063,3.84,277911.513,4.8,322709.1015,5.76,367787.2869,6.72,377269.5994,7.68
4/29/2024 6:58,Buy,62182.7,62177.72538,62774.63155,61307.23723,1,7:30:00,0:00:00,27.18290472,127182.9047,161980.0197,1.92,200617.179,2.88,243962.8448,3.84,291251.2656,4.8,341297.1458,5.76,392502.5926,6.72,406243.9047,7.68
4/30/2024 5:58,Sell,63304.5,63309.56436,62701.79254,64195.89826,1,2:32:00,0:00:00,28.40386061,128403.8606,165090.0361,1.92,206394.9537,2.88,253331.018,3.84,305231.3264,4.8,360955.8614,5.76,418878.7669,6.72,437443.4365,7.68
5/2/2024 11:58,Buy,58517.2,58512.51862,59074.2388,57693.34336,1,0:21:00,0:00:00,29.63653767,129636.5377,168259.7647,1.92,212339.1284,2.88,263058.9291,3.84,319882.4301,4.8,381746.919,5.76,447027.42,6.72,471039.0925,7.68
5/3/2024 2:58,Buy,59480.1,59475.34159,60046.30487,58642.68681,1,9:34:00,0:02:00,30.88104843,130881.0484,171490.3522,1.92,218454.4953,2.88,273160.392,3.84,335236.7867,4.8,403735.5415,5.76,477067.6626,6.72,507214.8948,7.68
5/3/2024 7:58,Buy,59150,59145.268,59713.06257,58317.23425,1,4:28:00,0:04:00,32.1375065,132137.5065,174782.967,1.92,224745.9848,2.88,283649.751,3.84,351328.1525,4.8,426990.7087,5.76,509126.6095,6.72,546168.9987,7.68
5/3/2024 14:58,Sell,61597.2,61602.12778,61010.74735,62464.55756,-1,5:17:00,0:00:00,30.2875814,130287.5814,169958.9571,-2.76,215441.501,-4.14,267992.2848,-5.52,327086.5099,-6.9,391635.8781,-8.28,459944.9791,-9.66,484998.0708,-11.04
5/4/2024 13:58,Sell,63719,63724.09752,63112.34618,64616.23489,1,11:18:00,0:00:00,31.53834219,131538.3422,173222.1691,1.92,221646.2162,2.88,278283.1885,3.84,342786.6624,4.8,414194.1046,5.76,490853.2817,6.72,522245.9227,7.68
5/5/2024 13:58,Sell,64061.9,64067.02495,63451.98151,64963.9633,-1,18:21:00,0:00:00,29.6968054,129696.8054,168441.2372,-2.76,212470.0629,-4.14,262921.9565,-5.52,319134.3827,-6.9,379898.8328,-8.28,443436.8546,-9.66,463754.3793,-11.04
5/5/2024 20:58,Buy,63697.2,63692.10422,64303.54842,62800.41476,1,3:21:00,0:03:00,30.94189473,130941.8947,171675.309,1.92,218589.2007,2.88,273018.1596,3.84,334452.8331,4.8,401781.0055,5.76,473235.8113,6.72,499370.7157,7.68
5/6/2024 6:58,Buy,64194.3,64189.16446,64805.38043,63290.51615,1,1:18:00,0:02:00,32.19893692,132198.9369,174971.4749,1.92,224884.5696,2.88,283502.057,3.84,350506.5691,4.8,424923.5915,5.76,505037.2578,6.72,537722.3866,7.68
5/7/2024 7:58,Buy,63645.9,63640.80833,64251.76009,62749.83701,1,0:24:00,0:00:00,33.46804671,133468.0467,178330.9272,1.92,231361.2453,2.88,294388.5359,3.84,367330.8844,4.8,449399.1903,5.76,538975.7615,6.72,579019.4659,7.68
5/8/2024 10:58,Buy,62469.2,62464.20246,63063.85881,61589.70363,-1,9:21:00,0:00:00,31.59949406,131599.4941,173408.9936,-2.76,221782.8897,-4.14,278138.2888,-5.52,341985.0534,-6.9,412188.9374,-8.28,486910.703,-9.66,514169.2857,-11.04
5/8/2024 22:58,Sell,61219.5,61224.39756,60636.64334,62081.53913,1,12:05:00,0:00:00,32.8628492,132862.8492,176738.4463,1.92,228170.2369,2.88,288818.799,3.84,358400.3359,4.8,435931.0202,5.76,519631.1022,6.72,553657.4869,7.68
5/9/2024 17:58,Sell,61964.1,61969.05713,61374.15418,62836.62393,-1,4:39:00,0:00:00,31.00276931,131002.7693,171860.4652,-2.76,218723.9891,-4.14,272876.0013,-5.52,333670.7128,-6.9,399835.9317,-8.28,469434.7377,-9.66,491647.8483,-11.04
5/10/2024 14:58,Buy,61176.4,61171.50589,61758.75234,60315.10481,-1,1:07:00,0:00:00,29.16873054,129168.7305,167117.1163,-2.76,209668.816,-4.14,257813.2461,-5.52,310647.4336,-6.9,366729.5165,-8.28,424087.3421,-9.66,436583.2893,-11.04
5/11/2024 2:58,Sell,60847,60851.86776,60267.68983,61703.79391,-1,37:17:00,0:01:00,27.36036831,127360.3683,162504.6839,-2.76,200988.527,-4.14,243581.9549,-5.52,289212.7607,-6.9,336364.3126,-8.28,383120.5048,-9.66,387685.9609,-11.04
5/12/2024 3:58,Buy,60902.9,60898.02777,61482.64883,60045.45538,1,11:43:00,0:00:00,28.58302785,128583.0278,165624.7739,1.92,206776.9966,2.88,252935.5019,3.84,303094.9732,4.8,355738.897,5.76,408866.2027,6.72,417460.2427,7.68
5/12/2024 22:58,Sell,61306,61310.90448,60722.3198,62169.25714,-1,8:49:00,0:06:00,26.78286546,126782.8655,161053.5301,-2.76,198216.4289,-4.14,238973.4622,-5.52,282181.42,-6.9,326283.7163,-8.28,369369.7276,-9.66,370704.6955,-11.04
5/13/2024 12:58,Sell,62820,62825.0256,62221.90535,63704.57596,1,17:10:00,0:01:00,27.99998097,127999.981,164145.7579,1.92,203925.0621,2.88,248150.0432,3.84,295726.1282,4.8,345077.6584,5.76,394191.3732,6.72,399174.8162,7.68
5/14/2024 6:58,Sell,62031.9,62036.86255,61441.30867,62905.37863,1,5:32:00,0:00:00,29.22878079,129228.7808,167297.3564,1.92,209798.1038,2.88,257679.0048,3.84,309920.9823,4.8,364954.1315,5.76,420681.0335,6.72,429831.442,7.68
5/15/2024 13:58,Buy,64099.9,64094.77201,64710.08182,63197.4452,1,1:15:00,0:00:00,30.46937708,130469.3771,170509.4657,1.92,215840.2892,2.88,267573.8786,3.84,324797.1895,4.8,385975.4895,5.76,448950.799,6.72,462842.4968,7.68
5/15/2024 20:58,Buy,65792.2,65786.93662,66418.49122,64865.91951,1,2:38:00,0:07:00,31.7218831,131721.8831,173783.2474,1.92,222056.4896,2.88,277848.7156,3.84,340387.4546,4.8,408207.6777,5.76,479120.2927,6.72,498388.8005,7.68
5/16/2024 5:58,Sell,65780,65785.2624,65153.72388,66706.25607,-1,6:14:00,0:18:00,29.87777674,129877.7767,168986.8298,-2.76,212863.3509,-4.14,262511.4665,-5.52,316900.7202,-6.9,374408.0819,-8.28,432837.2724,-9.66,442569.2549,-11.04
5/17/2024 2:58,Buy,65365.5,65360.27076,65987.72936,64445.22697,1,3:53:00,0:00:00,31.12460339,131124.6034,172231.3769,1.92,218993.8154,2.88,272591.9068,3.84,332111.9548,4.8,395973.9875,5.76,461923.9371,6.72,476558.5737,7.68
5/17/2024 18:58,Buy,66785.4,66780.05717,67421.14572,65845.13637,1,39:34:00,0:00:00,32.38339959,132383.3996,175538.2194,1.92,225300.8373,2.88,283059.436,3.84,348053.3286,4.8,418782.0891,5.76,492965.2257,6.72,513158.2721,7.68
5/18/2024 14:58,Sell,66761.2,66766.5409,66125.5821,67701.27247,-1,19:35:00,0:00:00,30.53003199,130530.032,170693.3645,-2.76,215973.3826,-4.14,267434.5551,-5.52,324037.6489,-6.9,384106.9322,-8.28,445344.7849,-9.66,455684.5456,-11.04
5/18/2024 19:58,Sell,66914.6,66919.95317,66277.52162,67856.83251,1,22:46:00,0:20:00,31.7831203,131783.1203,173970.6771,1.92,222193.416,2.88,277704.0421,3.84,339591.4561,4.8,406231.4915,5.76,475271.9544,6.72,490681.1187,7.68
5/19/2024 12:58,Sell,66844.8,66850.14758,66208.38617,67786.04965,1,6:12:00,0:00:00,33.04823825,133048.2383,177310.9141,1.92,228592.5864,2.88,288367.8773,3.84,355891.846,4.8,429630.4254,5.76,507210.2298,6.72,528365.4287,7.68
5/20/2024 3:58,Buy,66640,66634.6688,67274.36162,65701.78344,1,6:25:00,0:02:00,34.32550134,134325.5013,180715.2837,1.92,235176.0529,2.88,299441.2038,3.84,372974.6546,4.8,454377.1379,5.76,541294.7572,6.72,568943.8936,7.68
5/20/2024 14:58,Sell,66927.9,66933.25423,66290.69499,67870.31979,-1,1:06:00,0:00:00,32.44494432,132444.9443,175727.5418,-2.76,225439.7643,-4.14,282912.0493,-5.52,347239.4034,-6.9,416754.7108,-8.28,489005.6837,-9.66,505222.1775,-11.04
5/20/2024 23:58,Sell,71444.1,71449.81553,70763.8973,72450.11295,1,1:26:00,0:00:00,33.71641579,133716.4158,179101.5106,1.92,231932.4295,2.88,293775.872,3.84,363906.8948,4.8,440759.7822,5.76,521866.8656,6.72,544023.2407,7.68
5/21/2024 19:58,Sell,69436.8,69442.35494,68775.70834,70414.54791,-1,6:27:00,0:00:00,31.84438597,131844.386,174158.3089,-2.76,222330.427,-4.14,277559.4439,-5.52,338797.319,-6.9,404264.8722,-8.28,471454.5264,-9.66,483092.6378,-11.04
5/21/2024 23:58,Buy,70150.5,70144.88796,70818.27888,69162.85953,-1,21:06:00,0:05:00,29.99856456,129998.5646,169351.5396,-2.76,213125.9473,-4.14,262238.1626,-5.52,315420.304,-6.9,370791.7408,-8.28,425912.0191,-9.66,428986.2623,-11.04
5/23/2024 2:58,Sell,69523.9,69529.46191,68861.97908,70502.87438,1,10:38:00,0:01:00,31.24655078,131246.5508,172603.0892,1.92,219263.9746,2.88,272308.108,3.84,330560.4786,4.8,392149.3451,5.76,454533.3068,6.72,461932.4073,7.68
5/24/2024 10:58,Buy,67378.1,67372.70975,68019.48777,66429.49182,1,3:32:00,0:01:00,32.50651767,132506.5177,175917.0685,1.92,225578.777,2.88,282764.7394,3.84,346427.3816,4.8,414737.1474,5.76,485077.945,6.72,497408.8162,7.68
5/25/2024 11:58,Buy,69126.3,69120.7699,69784.32929,68153.07912,1,51:01:00,0:01:00,33.77858024,133778.5802,179294.6762,1.92,232075.4458,2.88,293622.9054,3.84,363055.8959,4.8,438626.007,5.76,517675.1829,6.72,535609.8132,7.68
5/25/2024 22:58,Sell,69132.4,69137.93059,68474.20646,70105.86162,1,22:34:00,0:00:00,35.06285461,135062.8546,182737.134,1.92,238759.2186,2.88,304898.0249,3.84,380482.5789,4.8,463890.865,5.76,552462.9552,6.72,576744.6469,7.68
5/27/2024 1:58,Buy,69153.9,69148.36769,69812.19202,68180.29054,1,13:08:00,0:00:00,36.35945802,136359.458,186245.687,1.92,245635.4841,2.88,316606.1091,3.84,398745.7427,4.8,490610.9789,5.76,589588.4658,6.72,621038.6358,7.68
5/27/2024 10:58,Sell,68608.3,68613.78866,67955.09629,69574.38171,-1,4:01:00,0:01:00,34.4504256,134450.4256,181105.306,-2.76,235466.1751,-4.14,299129.4519,-5.52,371232.2865,-6.9,449988.3898,-8.28,532634.22,-9.66,551482.3086,-11.04
5/29/2024 16:58,Buy,67646.6,67641.18827,68290.54368,66694.21164,1,11:32:00,0:00:00,35.74114969,135741.1497,184582.5279,1.92,242247.6009,2.88,310616.0228,3.84,389051.4362,4.8,475907.7211,5.76,568427.2396,6.72,593836.1499,7.68
6/1/2024 2:58,Sell,67769,67774.42152,67123.78707,68723.26342,-1,47:00:00,0:04:00,33.84077359,133840.7736,179488.0501,-2.76,232218.5503,-4.14,293470.0183,-5.52,362206.8871,-6.9,436502.5618,-8.28,513517.1683,-9.66,527326.5011,-11.04
6/2/2024 1:58,Buy,67756.8,67751.37946,68401.7927,66802.86014,1,12:26:00,0:04:00,35.12564502,135125.645,182934.2207,1.92,238906.4445,2.88,304739.2671,3.84,379592.8177,4.8,461645.1093,5.76,548025.522,6.72,567825.1764,7.68
6/3/2024 4:58,Sell,68589.9,68595.38719,67936.87147,69555.72261,-1,7:40:00,0:00:00,33.23388599,133233.886,177885.2362,-2.76,229015.7177,-4.14,287917.6595,-5.52,353400.9133,-6.9,423420.8943,-8.28,495086.2566,-9.66,504228.7566,-11.04
6/4/2024 3:58,Buy,69234.2,69228.66126,69893.25641,68259.46001,1,10:04:00,0:00:00,34.51293129,134512.9313,181300.6327,1.92,235611.3704,2.88,298973.6976,3.84,370364.1571,4.8,447809.9378,5.76,528356.053,6.72,542953.5251,7.68
6/5/2024 2:58,Sell,70903.8,70909.4723,70228.74137,71902.20492,1,41:03:00,0:00:00,35.80425544,135804.2554,184781.6049,1.92,242396.9778,2.88,310454.2876,3.84,388141.6367,4.8,473603.7902,5.76,563861.5798,6.72,584652.3559,7.68
6/6/2024 1:58,Buy,71171.4,71165.70629,71848.89707,70169.3864,-1,18:03:00,0:01:00,33.90299586,133902.9959,179681.6326,-2.76,232361.743,-4.14,293317.2109,-5.52,361359.8637,-6.9,434389.3964,-8.28,509392.5511,-9.66,519171.292,-11.04
6/6/2024 10:58,Sell,71059.9,71065.58479,70383.35518,72060.50298,1,9:01:00,0:02:00,35.18846462,135188.4646,183131.5199,1.92,239053.7612,2.88,304580.5918,3.84,378705.1372,4.8,459410.2256,5.76,543623.7306,6.72,559043.6472,7.68
6/7/2024 19:58,Sell,69302.8,69308.34422,68642.98412,70278.66104,1,77:59:00,0:00:00,36.48627388,136486.2739,186647.6451,1.92,245938.5095,2.88,316276.4866,3.84,396882.9838,4.8,485872.2546,5.76,580155.2453,6.72,601978.1993,7.68
6/8/2024 1:58,Buy,69480.1,69474.54159,70141.49719,68501.89801,1,61:48:00,0:03:00,37.79654211,137796.5421,190231.2799,1.92,253021.5386,2.88,328421.5037,3.84,415933.367,4.8,513858.4965,5.76,619141.6778,6.72,648210.125,7.68
6/10/2024 8:58,Sell,69457.4,69462.95659,68796.11221,70435.43798,1,16:40:00,0:15:00,39.11938891,139119.3889,193883.7204,1.92,260308.5589,2.88,341032.8894,3.84,435898.1686,4.8,543456.7459,5.76,660747.9985,6.72,697992.6626,7.68
6/11/2024 14:58,Buy,66906.4,66901.04749,67543.29754,65964.43282,1,4:54:00,0:00:00,40.45493505,140454.935,197606.2879,1.92,267805.4454,2.88,354128.5524,3.84,456821.2807,4.8,574759.8544,5.76,705150.264,6.72,751598.4991,7.68
6/11/2024 17:58,Sell,66776.4,66781.74211,66140.63739,67716.6865,-1,15:56:00,0:00:00,38.48856596,138488.566,192152.3543,-2.76,256718.2999,-4.14,334580.6563,-5.52,425300.6123,-6.9,527169.7385,-8.28,637032.7485,-9.66,667419.4672,-11.04
6/13/2024 6:58,Buy,67516.5,67511.09868,68159.20523,66565.9433,1,5:30:00,0:02:00,39.81805619,139818.0562,195841.6795,1.92,264111.787,2.88,347428.5535,3.84,445715.0417,4.8,557534.7154,5.76,679841.3492,6.72,718677.2823,7.68
6/13/2024 18:58,Sell,66890,66895.3512,66253.15583,67831.88612,1,21:10:00,0:00:00,41.16030953,141160.3095,199601.8398,1.92,271718.2064,2.88,360769.8099,3.84,467109.3637,4.8,589648.715,5.76,725526.6879,6.72,773871.6976,7.68
6/14/2024 18:58,Sell,65497.4,65502.63979,64873.81445,66419.67675,-1,2:37:00,0:01:00,39.1840652,139184.0652,194092.829,-2.76,260469.0727,-4.14,340855.3164,-5.52,434878.8176,-6.9,540825.8014,-8.28,655440.8098,-9.66,687198.0675,-11.04
6/14/2024 19:58,Buy,65540.3,65535.05678,66164.19332,64617.56598,1,1:32:00,0:00:00,40.52023222,140520.2322,197819.4113,1.92,267970.582,2.88,353944.1606,3.84,455753.0009,4.8,571977.3676,5.76,699486.4322,6.72,739974.879,7.68
6/16/2024 13:58,Buy,66697.1,66691.76423,67332.00517,65758.07953,-1,19:55:00,0:03:00,38.55294897,138552.949,192359.5956,-2.76,256876.5999,-4.14,334406.4429,-5.52,424306.0438,-6.9,524617.6415,-8.28,631916.0429,-9.66,657097.6926,-11.04
6/16/2024 19:58,Sell,66545.4,66550.72363,65911.83669,67482.43376,1,11:11:00,0:03:00,39.88305728,139883.0573,196052.8998,1.92,264274.646,2.88,347247.6503,3.84,444672.7339,4.8,554835.6177,5.76,674380.801,6.72,707562.7954,7.68
6/17/2024 6:58,Sell,66089.5,66094.78716,65460.2772,67020.11418,1,6:08:00,0:00:00,41.22593463,141225.9346,199817.1155,1.92,271885.7558,2.88,360581.9601,3.84,466017.0251,4.8,586794.1493,5.76,719699.1908,6.72,761903.6181,7.68
6/17/2024 14:58,Buy,65391.1,65385.86871,66013.57305,64470.46655,1,1:49:00,0:00:00,42.5817036,142581.7036,203653.6041,1.92,279716.0655,2.88,374428.3073,3.84,488385.8423,4.8,620593.4923,5.76,768062.9764,6.72,820417.8159,7.68
6/18/2024 4:58,Buy,65601.4,65596.15189,66225.87495,64677.80576,-1,8:35:00,0:00:00,40.58555975,140585.5598,198032.7646,-2.76,268135.8204,-4.14,353759.8648,-5.52,454687.2192,-6.9,569208.3511,-8.28,693868.0929,-9.66,728531.0206,-11.04
6/18/2024 18:58,Sell,64643.6,64648.77149,64028.14328,65553.85429,1,0:49:00,0:00:00,41.93518113,141935.1811,201834.9937,1.92,275858.132,2.88,367344.2436,3.84,476512.2057,4.8,601994.7521,5.76,740496.0287,6.72,784482.2029,7.68
6/20/2024 20:58,Sell,65051.8,65057.00414,64432.4569,65967.8022,1,6:59:00,0:01:00,43.29775886,143297.7589,205710.2256,1.92,283802.8462,2.88,381450.2625,3.84,499384.7916,4.8,636669.6499,5.76,790257.3619,6.72,844730.4361,7.68
6/21/2024 10:58,Buy,63867.4,63862.29061,64475.3686,62968.21854,1,19:46:00,0:00:00,44.67341735,144673.4173,209659.8619,1.92,291976.3682,2.88,396097.9526,3.84,523355.2616,4.8,673341.8217,5.76,843362.6566,6.72,909605.7336,7.68
6/21/2024 22:58,Sell,64154.1,64159.23233,63543.3037,65057.46158,1,46:08:00,0:04:00,46.06228216,146062.2822,213685.3313,1.92,300385.2876,2.88,411308.114,3.84,548476.3142,4.8,712126.3106,5.76,900036.6271,6.72,979463.454,7.68
6/23/2024 14:58,Sell,64168.2,64173.33346,63557.26945,65071.76012,1,5:53:00,0:19:00,47.46448006,147464.4801,217788.0896,1.92,309036.3839,2.88,427102.3456,3.84,574803.1773,4.8,753144.7861,5.76,960519.0885,6.72,1054686.247,7.68
