Datetime,Side,Signal Open Price,Entry Price,TP Price,SL Price,Result,Duration,Execution Latency,ROI,NAV,CM_2x,ROI_2x,CM_3x,ROI_3x,CM_4x,ROI_4x,CM_5x,ROI_5x,CM_6x,ROI_6x,CM_7x,ROI_7x,CM_8x,ROI_8x
1/18/2024 20:58,Sell,41050.8,41054.08406,40659.96486,41620.63042,1,18:56:00,0:29:00,15.00917568,115009.1757,131966.5112,1.92,151077.7228,2.88,172563.3501,3.84,196658.8129,4.8,223614.2824,5.76,253694.3374,6.72,287177.3697,7.68
1/19/2024 6:58,Buy,41482.9,41479.58137,41877.78535,40907.16315,-1,7:49:00,0:01:00,13.42204906,113422.0491,128324.2355,-2.76,144823.105,-4.14,163037.8532,-5.52,183089.3548,-6.9,205099.0199,-8.28,229187.4644,-9.66,255472.9881,-11.04
1/20/2024 2:58,Sell,41617.9,41621.22943,41221.66563,42195.6024,1,48:15:00,0:01:00,14.51090073,114510.9007,130788.0608,1.92,148994.0105,2.88,169298.5067,3.84,191877.6438,4.8,216912.7234,5.76,244588.862,6.72,275093.3136,7.68
1/20/2024 10:58,Buy,41536.1,41532.77711,41931.49177,40959.62479,-1,41:52:00,0:02:00,12.9306503,112930.6503,127178.3103,-2.76,142825.6584,-4.14,159953.2292,-5.52,178638.0864,-6.9,198952.3499,-8.28,220961.5779,-9.66,244723.0118,-11.04
1/22/2024 19:58,Sell,39740.7,39743.87926,39362.33802,40292.34479,-1,0:30:00,0:00:00,11.37220732,111372.2073,123668.189,-2.76,136912.6762,-4.14,151123.8109,-5.52,166312.0584,-6.9,182479.0953,-8.28,199616.6895,-9.66,217705.5913,-11.04
1/23/2024 18:58,Sell,39189.5,39192.63516,38816.38586,39733.49353,-1,4:28:00,0:00:00,9.835270862,109835.2709,120254.9469,-2.76,131244.4914,-4.14,142781.7766,-5.52,154836.5264,-6.9,167369.8262,-8.28,180333.7173,-9.66,193670.894,-11.04
1/24/2024 18:58,Buy,39731.6,39728.42147,40109.81432,39180.16926,1,4:22:00,0:00:00,10.88968946,110889.6895,122563.8419,1.92,135024.3327,2.88,148264.5968,3.84,162268.6797,4.8,177010.3282,5.76,192452.1431,6.72,208544.8186,7.68
1/25/2024 14:58,Sell,39998,40001.19984,39617.18832,40553.2164,1,0:54:00,0:01:00,11.95423048,111954.2305,124917.0677,1.92,138913.0335,2.88,153957.9573,3.84,170057.5763,4.8,187206.1231,5.76,205384.9271,6.72,224561.0607,7.68
1/26/2024 2:58,Sell,40137.5,40140.711,39755.36017,40694.65281,-1,7:40:00,0:02:00,10.4092621,110409.2621,121469.3566,-2.76,133162.0339,-4.14,145459.4781,-5.52,158323.6035,-6.9,171705.4561,-8.28,185544.7431,-9.66,199769.5196,-11.04
1/26/2024 18:58,Sell,42056.7,42060.06454,41656.28792,42640.49343,1,12:02:00,0:00:00,11.46919102,111469.191,123801.5683,1.92,136997.1005,2.88,151045.122,3.84,165923.1365,4.8,181595.6904,5.76,198013.3499,6.72,215111.8187,7.68
1/27/2024 2:58,Buy,41833,41829.65336,42231.21803,41252.40414,1,22:29:00,0:00:00,12.53929525,112539.2952,126178.5584,1.92,140942.617,2.88,156845.2547,3.84,173887.4471,4.8,192055.6022,5.76,211319.847,6.72,231632.4064,7.68
1/28/2024 2:58,Buy,42080.9,42077.53353,42481.47785,41496.86357,1,1:29:00,0:03:00,13.61967248,113619.6725,128601.1867,1.92,145001.7644,2.88,162868.1125,3.84,182234.0445,4.8,203118.0049,5.76,225520.5407,6.72,249421.7752,7.68
1/28/2024 18:58,Sell,41981.2,41984.5585,41581.50673,42563.9454,-1,20:47:00,0:13:00,12.051721,112051.721,125051.7939,-2.76,138998.6913,-4.14,153877.7927,-5.52,169659.8954,-6.9,186299.8341,-8.28,203735.2565,-9.66,221885.6112,-11.04
1/30/2024 10:58,Sell,43464.2,43467.67714,43050.38744,44067.53108,1,12:28:00,0:00:00,13.12741753,113127.4175,127452.7884,1.92,143001.8536,2.88,159786.6999,3.84,177803.5704,4.8,197030.7045,5.76,217426.2657,6.72,238926.4262,7.68
1/30/2024 18:58,Buy,43335.1,43331.63319,43747.61687,42733.65665,1,1:28:00,0:04:00,14.21344073,114213.4407,129899.8819,1.92,147120.307,2.88,165922.5092,3.84,186338.1418,4.8,208379.6731,5.76,232037.3108,6.72,257275.9757,7.68
1/31/2024 18:58,Sell,43485.4,43488.87883,43071.3856,44089.02536,1,0:33:00,0:00:00,15.30988976,115309.8898,132393.9597,1.92,151357.3719,2.88,172293.9335,3.84,195282.3726,4.8,220382.3422,5.76,247630.218,6.72,277034.7706,7.68
2/1/2024 6:58,Buy,42156.2,42152.8275,42557.49465,41571.11848,1,7:52:00,0:00:00,16.41686471,116416.8647,134935.9237,1.92,155716.4642,2.88,178910.0206,3.84,204655.9265,4.8,233076.3652,5.76,264270.9687,6.72,298311.041,7.68
2/3/2024 2:58,Sell,43150.5,43153.95204,42739.6741,43749.47658,1,27:58:00,0:00:00,17.53446661,117534.4666,137526.6934,1.92,160201.0983,2.88,185780.1654,3.84,214479.411,4.8,246501.5638,5.76,282029.9778,6.72,321221.329,7.68
2/5/2024 10:58,Sell,43118.2,43121.64946,42707.68162,43716.72822,1,4:45:00,0:00:00,18.66279749,118662.7975,140167.2059,1.92,164814.89,2.88,192914.1237,3.84,224774.4227,4.8,260700.0539,5.76,300982.3923,6.72,345891.127,7.68
2/7/2024 10:58,Buy,42853,42849.57176,43260.92765,42258.24767,1,3:48:00,0:00:00,19.80196034,119801.9603,142858.4163,1.92,169561.5588,2.88,200322.0261,3.84,235563.595,4.8,275716.377,5.76,321208.4091,6.72,372455.5656,7.68
2/8/2024 2:58,Sell,44593.8,44597.3675,44169.23278,45212.81118,-1,11:58:00,0:00:00,18.14869329,118148.6933,138915.524,-2.76,162541.7103,-4.14,189264.2502,-5.52,219309.7069,-6.9,252887.061,-8.28,290179.6767,-9.66,331336.4711,-11.04
2/8/2024 18:58,Buy,45288.8,45285.1769,45719.91459,44660.24145,1,7:20:00,0:00:00,19.28292075,119282.9207,141582.7021,1.92,167222.9115,2.88,196531.9974,3.84,229836.5729,4.8,267453.3557,5.76,309679.751,6.72,356783.1121,7.68
2/9/2024 11:58,Buy,47107.3,47103.53142,47555.72532,46453.50268,1,0:10:00,0:00:00,20.42803679,120428.0368,144301.0899,1.92,172038.9314,2.88,204078.8261,3.84,240868.7284,4.8,282858.669,5.76,330490.2303,6.72,384184.0551,7.68
2/11/2024 0:58,Sell,47697.8,47701.61582,47243.68031,48359.89812,-1,2:37:00,0:00:00,18.76612988,118766.1299,140318.3799,-2.76,164916.5196,-4.14,192813.6749,-5.52,224248.7861,-6.9,259437.9712,-8.28,298564.874,-9.66,341770.1355,-11.04
2/11/2024 23:58,Buy,48268.9,48265.03849,48728.38286,47598.98096,1,0:27:00,0:03:00,19.90628472,119906.2847,143012.4927,1.92,169666.1154,2.88,200217.7201,3.84,235012.7278,4.8,274381.5983,5.76,318628.4336,6.72,368018.0819,7.68
2/13/2024 2:58,Sell,49991.7,49995.69934,49515.74062,50685.63999,1,8:49:00,1:49:00,21.05738506,121057.3851,145758.3326,1.92,174552.4995,2.88,207906.0805,3.84,246293.3388,4.8,290185.9784,5.76,340040.2643,6.72,396281.8705,7.68
2/14/2024 2:58,Buy,49491.1,49487.14071,49962.21726,48804.21817,1,5:50:00,0:02:00,22.21953595,122219.536,148556.8926,1.92,179579.6115,2.88,215889.674,3.84,258115.419,4.8,306900.6907,5.76,362890.9701,6.72,426716.3182,7.68
2/14/2024 12:58,Sell,51715.8,51719.93726,51223.42587,52433.6724,1,2:56:00,0:27:00,23.3928435,123392.8435,151409.1849,1.92,184751.5043,2.88,224179.8375,3.84,270504.9591,4.8,324578.1705,5.76,387277.2433,6.72,459488.1314,7.68
2/16/2024 2:58,Sell,52160.7,52164.87286,51664.09008,52884.7481,1,6:11:00,0:00:00,24.5774148,124577.4148,154316.2413,1.92,190072.3476,2.88,232788.3432,3.84,283489.1972,4.8,343273.8731,5.76,413302.274,6.72,494776.8199,7.68
2/17/2024 2:58,Buy,51953.6,51949.44371,52448.15837,51232.54139,-1,10:33:00,0:02:00,22.85824647,122858.2465,150057.113,-2.76,182203.3524,-4.14,219938.4267,-5.52,263928.4426,-6.9,314850.7964,-8.28,373377.2743,-9.66,440153.459,-11.04
2/17/2024 18:58,Buy,51293.7,51289.5965,51781.97663,50581.80007,1,2:20:00,0:05:00,24.03768564,124037.6856,152938.2096,1.92,187450.809,2.88,228384.0623,3.84,276597.0078,4.8,332986.2023,5.76,398468.2272,6.72,473957.2447,7.68
2/18/2024 3:58,Sell,51494.8,51498.91958,51004.52996,52209.60467,-1,18:15:00,0:00:00,22.32596558,122325.9656,148717.115,-2.76,179690.3455,-4.14,215777.262,-5.52,257511.8143,-6.9,305414.9448,-8.28,359976.1964,-9.66,421632.3649,-11.04
2/19/2024 1:58,Sell,52094.2,52098.36754,51598.22321,52817.32501,1,22:44:00,0:00:00,23.50029485,123500.2948,151572.4836,1.92,184865.4275,2.88,224063.1089,3.84,269872.3814,4.8,323006.8456,5.76,384166.5968,6.72,454013.7305,7.68
2/19/2024 20:58,Buy,51821.1,51816.95431,52314.39707,51101.88034,1,14:05:00,0:00:00,24.68589768,124685.8977,154482.6753,1.92,190189.5518,2.88,232667.1323,3.84,282826.2557,4.8,341612.0399,5.76,409982.5921,6.72,488881.985,7.68
2/21/2024 2:58,Sell,52090,52094.1672,51594.06319,52813.06671,1,4:09:00,0:00:00,25.88288229,125882.8823,157448.7427,1.92,195667.0109,2.88,241601.5502,3.84,296401.916,4.8,361288.8934,5.76,437533.4223,6.72,526428.1214,7.68
2/22/2024 10:58,Sell,51710,51714.1368,51217.68109,52427.79189,1,2:18:00,0:01:00,27.09135796,127091.358,160471.7585,1.92,201302.2208,2.88,250879.0497,3.84,310629.2079,4.8,382099.1336,5.76,466935.6683,6.72,566857.8011,7.68
2/24/2024 7:58,Sell,51099.5,51103.58796,50612.99352,51808.81747,-1,18:04:00,0:02:00,25.33749723,125337.4972,156042.738,-2.76,192968.3088,-4.14,237030.5262,-5.52,289195.7926,-6.9,350461.3254,-8.28,421829.6828,-9.66,504276.6999,-11.04
2/25/2024 10:58,Sell,51617.9,51622.02943,51126.45795,52334.41344,1,22:15:00,0:08:00,26.5407372,126540.7372,159038.7586,1.92,198525.7961,2.88,246132.4984,3.84,303077.1906,4.8,370647.8977,5.76,450176.6374,6.72,543005.1504,7.68
2/26/2024 19:58,Sell,54439.8,54444.15518,53921.49129,55195.48453,-1,5:46:00,0:00:00,24.79447503,124794.475,154649.2888,-2.76,190306.8282,-4.14,232545.9844,-5.52,282164.8645,-6.9,339958.2518,-8.28,406689.5743,-9.66,483057.3818,-11.04
2/27/2024 4:58,Sell,55712.5,55716.957,55182.07421,56485.85101,-1,1:43:00,0:00:00,23.07231127,123072.3113,150380.9685,-2.76,182428.1255,-4.14,219709.4461,-5.52,262695.4888,-6.9,311809.7085,-8.28,367403.3614,-9.66,429727.8469,-11.04
2/28/2024 15:58,Sell,60881.6,60886.47053,60301.96041,61726.70382,-1,0:36:00,0:00:00,21.37391337,121373.9134,146230.4537,-2.76,174875.6011,-4.14,207581.4847,-5.52,244569.5001,-6.9,285991.8647,-8.28,331912.1967,-9.66,382285.8926,-11.04
2/29/2024 18:58,Buy,60973,60968.12216,61553.41613,60126.76207,1,0:51:00,0:00:00,22.53910294,122539.1029,149038.0784,1.92,179912.0184,2.88,215552.6137,3.84,256308.8361,4.8,302464.9961,5.76,354216.6963,6.72,411645.4491,7.68
3/1/2024 0:58,Buy,61603.9,61598.97169,62190.32182,60748.90588,1,7:40:00,0:00:00,23.71547833,123715.4783,151899.6095,1.92,185093.4845,2.88,223829.8341,3.84,268611.6602,4.8,319886.9798,5.76,378020.0583,6.72,443259.8196,7.68
3/1/2024 10:58,Buy,62075,62070.034,62665.90633,61213.46753,1,2:23:00,0:00:00,24.90314692,124903.1469,154816.082,1.92,190424.1769,2.88,232424.8997,3.84,281505.0199,4.8,338312.4699,5.76,403423.0062,6.72,477302.1738,7.68
3/1/2024 13:58,Buy,62483.4,62478.40133,63078.19398,61616.19939,-1,0:42:00,0:00:00,23.1794835,123179.4835,150543.1582,-2.76,182540.616,-4.14,219595.0452,-5.52,262081.1735,-6.9,310300.1974,-8.28,364452.3438,-9.66,424608.0138,-11.04
3/1/2024 21:58,Buy,62666.4,62661.38669,63262.936,61796.65955,-1,11:33:00,0:00:00,21.47960662,121479.6066,146388.167,-2.76,174983.4345,-4.14,207473.3987,-5.52,243997.5726,-6.9,284607.341,-8.28,329246.2474,-9.66,377731.2891,-11.04
3/2/2024 18:58,Sell,62082.3,62087.26658,61491.22882,62944.07086,1,12:30:00,0:00:00,22.64581085,122645.8108,149198.8198,1.92,180022.9574,2.88,215440.3772,3.84,255709.456,4.8,301000.7239,5.76,351371.5952,6.72,406741.0521,7.68
3/3/2024 21:58,Sell,62862.6,62867.62901,62264.09977,63735.20229,-1,2:30:00,0:00:00,20.95329866,120953.2987,145080.9324,-2.76,172570.0069,-4.14,203548.0684,-5.52,238065.5036,-6.9,276077.8639,-8.28,317429.0991,-9.66,361836.8399,-11.04
3/4/2024 10:58,Sell,65151.9,65157.11215,64531.60388,66056.2803,-1,3:40:00,0:00:00,19.28414314,119284.1431,141076.6987,-2.76,165425.6086,-4.14,192312.215,-5.52,221638.9838,-6.9,253218.6168,-8.28,286765.4481,-9.66,321890.0528,-11.04
3/4/2024 23:58,Buy,68320,68314.5344,68970.35393,67371.79383,-1,4:52:00,0:00:00,17.63802196,117638.022,137182.9818,-2.76,158576.9884,-4.14,181696.5808,-5.52,206345.8939,-6.9,232252.1153,-8.28,259063.9059,-9.66,286353.391,-11.04
3/5/2024 12:58,Sell,67388.6,67393.99109,66747.00877,68324.02817,-1,1:45:00,0:00:00,16.01461726,116014.6173,133396.7315,-2.76,152011.9011,-4.14,171666.9295,-5.52,192108.0273,-6.9,213021.6402,-8.28,234038.3325,-9.66,254739.9766,-11.04
3/5/2024 22:58,Buy,63351.6,63346.53187,63954.65858,62472.34973,1,0:41:00,0:00:00,17.12835758,117128.3576,135957.9487,1.92,156389.8439,2.88,178258.9396,3.84,201329.2126,4.8,225291.6867,5.76,249765.7085,6.72,274304.0068,7.68
3/7/2024 16:58,Sell,67310.1,67315.48481,66669.25615,68244.4385,-1,21:33:00,0:00:00,15.51198625,115511.9862,132205.5093,-2.76,149915.3043,-4.14,168419.0461,-5.52,187437.4969,-6.9,206637.535,-8.28,225638.3411,-9.66,244020.8445,-11.04
3/8/2024 17:58,Sell,68505.5,68510.98044,67853.27503,69456.43197,1,3:58:00,0:00:00,16.62090132,116620.9013,134743.8551,1.92,154232.8651,2.88,174886.3375,3.84,196434.4968,4.8,218539.857,5.76,240801.2376,6.72,262761.6453,7.68
3/8/2024 22:58,Buy,68286.5,68281.03708,68936.53504,67338.75877,1,26:13:00,0:00:00,17.74046197,117740.462,137330.9371,1.92,158674.7716,2.88,181601.9729,3.84,205863.3526,4.8,231127.7528,5.76,256983.0807,6.72,282941.7397,7.68
3/10/2024 3:58,Sell,69200.2,69205.73602,68541.36095,70160.77517,1,18:57:00,0:00:00,18.8707704,118870.7704,139967.6911,1.92,163244.605,2.88,188575.4886,3.84,215744.7935,4.8,244440.7113,5.76,274252.3438,6.72,304671.6653,7.68
3/11/2024 10:58,Sell,71580.1,71585.82641,70898.60247,72573.71081,-1,4:08:00,0:00:00,17.23035377,117230.3538,136104.5829,-2.76,156486.2784,-4.14,178166.1217,-5.52,200858.4028,-6.9,224201.0204,-8.28,247759.5674,-9.66,271035.9134,-11.04
3/12/2024 19:58,Sell,71402.5,71408.2122,70722.69336,72393.64553,1,0:34:00,0:01:00,18.35576517,118355.7652,138717.7908,1.92,160993.0832,2.88,185007.7007,3.84,210499.6061,4.8,237114.9992,5.76,264409.0103,6.72,291851.4716,7.68
3/13/2024 2:58,Buy,72043.1,72037.33655,72728.89498,71043.22131,1,3:36:00,0:02:00,19.49198051,119491.9805,141381.1724,1.92,165629.684,2.88,192111.9964,3.84,220603.5872,4.8,250772.8232,5.76,282177.2958,6.72,314265.6646,7.68
3/13/2024 5:58,Buy,72249.9,72244.12001,72937.66356,71247.15115,1,1:11:00,0:00:00,20.63910353,120639.1035,144095.6909,1.92,170399.8189,2.88,199489.0971,3.84,231192.5594,4.8,265217.3378,5.76,301139.6101,6.72,338401.2676,7.68
3/13/2024 21:58,Buy,73290.5,73284.63676,73988.16927,72273.30877,-1,15:36:00,0:00:00,18.9742839,118974.2839,140118.6499,-2.76,163345.2664,-4.14,188477.2989,-5.52,215240.2728,-6.9,243257.3422,-8.28,272049.5237,-9.66,301041.7677,-11.04
3/14/2024 18:58,Sell,70040.1,70045.70321,69373.26446,71012.33391,1,0:31:00,0:01:00,20.11643702,120116.437,142808.9279,1.92,168049.6101,2.88,195714.8272,3.84,225571.8059,4.8,257268.9651,5.76,290331.2517,6.72,324161.7755,7.68
3/15/2024 6:58,Buy,68558.7,68553.2153,69211.32617,67607.18093,-1,1:43:00,0:03:00,18.45883019,118458.8302,138867.4015,-2.76,161092.3562,-4.14,184911.3688,-5.52,210007.3513,-6.9,235967.0948,-8.28,262285.2528,-9.66,288374.3154,-11.04
3/15/2024 22:58,Buy,69168.8,69163.2665,69827.23385,68208.81342,1,1:08:00,0:00:00,19.59603496,119596.035,141533.6556,1.92,165731.8161,2.88,192011.9653,3.84,220087.7041,4.8,249558.7995,5.76,279910.8218,6.72,310521.4629,7.68
3/16/2024 21:58,Sell,66357.6,66362.90861,65725.82469,67278.71675,1,1:12:00,0:00:00,20.7441569,120744.1569,144251.1018,1.92,170504.8924,2.88,199385.2248,3.84,230651.9139,4.8,263933.3863,5.76,298720.829,6.72,334369.5112,7.68
3/17/2024 4:58,Sell,66403.9,66409.21231,65771.68387,67325.65944,1,1:36:00,0:00:00,21.9033008,121903.3008,147020.723,1.92,175415.4333,2.88,207041.6174,3.84,241723.2058,4.8,279135.9494,5.76,318794.8687,6.72,360049.0897,7.68
3/17/2024 11:58,Sell,66965,66970.3572,66327.44177,67894.54813,-1,3:48:00,0:00:00,20.22103525,120221.0353,142962.951,-2.76,168153.2343,-4.14,195612.9201,-5.52,225044.3046,-6.9,256023.4928,-8.28,287999.2844,-9.66,320299.6702,-11.04
3/17/2024 20:58,Buy,68286.6,68281.13707,68936.63599,67338.85738,1,1:28:00,0:13:00,21.37515719,121375.1572,145707.8397,1.92,172996.0475,2.88,203124.4563,3.84,235846.4312,4.8,270770.446,5.76,307352.8363,6.72,344898.6848,7.68
3/19/2024 2:58,Buy,65876.5,65871.22988,66503.59369,64962.20691,-1,0:42:00,0:00:00,19.70018002,119700.18,141686.3033,-2.76,165834.0111,-4.14,191911.9863,-5.52,219573.0275,-6.9,248350.653,-8.28,277662.5523,-9.66,306821.87,-11.04
3/19/2024 11:58,Sell,63193.3,63198.35546,62591.65125,64070.49277,1,2:25:00,0:00:00,20.84930175,120849.3018,144406.6803,1.92,170610.0306,2.88,199281.4066,3.84,230112.5328,4.8,262655.6507,5.76,296321.4758,6.72,330385.7897,7.68
3/21/2024 10:58,Sell,67002.4,67007.76019,66364.48569,67932.46728,1,4:15:00,0:00:00,22.00945505,122009.455,147179.2886,1.92,175523.5995,2.88,206933.8126,3.84,241157.9344,4.8,277784.6161,5.76,316234.279,6.72,355759.4183,7.68
3/21/2024 20:58,Sell,65359.8,65365.02878,64737.52451,66267.06618,-1,7:56:00,0:00:00,20.32572457,120325.7246,143117.1402,-2.76,168256.9225,-4.14,195511.0661,-5.52,224518.0369,-6.9,254784.0499,-8.28,285686.0477,-9.66,316483.5785,-11.04
3/22/2024 3:58,Buy,66033.7,66028.4173,66662.29011,65117.22515,1,2:11:00,0:00:00,21.48085152,121480.8515,145864.9893,1.92,173102.7219,2.88,203018.6911,3.84,235294.9027,4.8,269459.6112,5.76,304884.1501,6.72,340789.5174,7.68
3/22/2024 18:58,Sell,63795.5,63800.60364,63188.11785,64681.05197,1,2:11:00,0:00:00,22.6470677,122647.0677,148665.5971,1.92,178088.0803,2.88,210814.6088,3.84,246589.058,4.8,284980.4848,5.76,325372.365,6.72,366962.1523,7.68
3/24/2024 10:58,Sell,65180.5,65185.71444,64559.93158,66085.2773,-1,7:19:00,0:17:00,20.95453816,120954.5382,144562.4266,-2.76,170715.2337,-4.14,199177.6424,-5.52,229574.413,-6.9,261384.1007,-8.28,293941.3945,-9.66,326449.5307,-11.04
3/24/2024 18:58,Sell,65699.8,65705.05598,65074.28745,66611.78576,-1,2:59:00,0:00:00,19.28536554,119285.3655,140572.5037,-2.76,163647.6231,-4.14,188183.0365,-5.52,213733.7785,-6.9,239741.4971,-8.28,265546.6558,-9.66,290409.5025,-11.04
3/24/2024 20:58,Sell,66172,66177.29376,65541.99174,67090.54041,-1,1:12:00,0:00:00,17.63922749,117639.2275,136692.7026,-2.76,156872.6115,-4.14,177795.3329,-5.52,198986.1478,-6.9,219890.9012,-8.28,239894.8488,-9.66,258348.2934,-11.04
3/25/2024 9:58,Buy,66980,66974.6416,67617.59816,66050.39155,1,3:08:00,0:47:00,18.76856408,118768.5641,139317.2025,1.92,161390.5427,2.88,184622.6737,3.84,208537.4829,4.8,232556.6171,5.76,256015.7827,6.72,278189.4423,7.68
3/25/2024 19:58,Sell,70996.9,71002.57975,70320.95499,71982.41535,1,1:17:00,0:00:00,19.90874229,119908.7423,141992.0927,1.92,166038.5903,2.88,191712.1844,3.84,218547.282,4.8,245951.8782,5.76,273220.0433,6.72,299554.3915,7.68
