Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,29,9,0.7631578947368421,12.472892694208232,112472.89269420823,0.0
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,4.402453468402569,117424.4594596371,0.0
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,25,19,0.5681818181818182,-7.6871786377170945,108397.83149660111,233933.1822278549
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,25,12,0.6756756756756757,3.3466338327062846,112025.50999938631,1644.2176875312289
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,29,9,0.7631578947368421,12.472892694208218,125998.33165174926,0.0
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,6.7348240885740065,134484.09764303264,6185.178423586956
"TP=0.0091, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,152,67,0.6940639269406392,34.48409764303264,134484.09764303264,0.0
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,29,9,0.7631578947368421,12.796571531453868,112796.57153145387,0.0
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,4.599204711310478,117984.31676352519,0.0
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,24,20,0.5454545454545454,-9.768999504508137,106458.4294434991,305169.8444393555
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,25,12,0.6756756756756757,3.6029751884884615,110294.10024240287,1520.5076422226703
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,29,9,0.7631578947368421,12.796571531453793,124407.9636748953,0.0
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,6.999569523440543,133115.98558501626,6021.706483642469
"TP=0.0092, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,151,68,0.6894977168949772,33.115985585016254,133115.98558501626,0.0
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,29,9,0.7631578947368421,13.121149654413616,113121.14965441362,0.0
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,4.796307191090969,118546.78748993303,0.0
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-14.031732009552082,101912.61996341242,396702.9602129423
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,25,12,0.6756756756756757,3.8599268805330578,105846.37257603568,1365.28347417849
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,10.285555592928771,116733.26007044234,444.26324180013034
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,7.264945304271858,125213.8675664534,5570.0860899842955
"TP=0.0093, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,148,71,0.6757990867579908,25.213867566453395,125213.8675664534,0.0
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,29,9,0.7631578947368421,13.446629472126181,113446.62947212618,0.0
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,4.993761499872668,119111.88357760842,0.0
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-13.844149450884721,102621.85640136049,393350.07328383357
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,24,13,0.6486486486486487,1.4975336402935153,104158.65322326457,16596.590980148772
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,10.591919358601269,115191.0537776779,334.3678860072396
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,7.530952869213897,123866.03774722565,5417.404961776556
"TP=0.0094, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,147,72,0.6712328767123288,23.86603774722565,123866.03774722565,184.32321852329187
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,29,9,0.7631578947368421,13.773013399843665,113773.01339984366,0.0
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,2.534426091166033,116656.50633615513,0.0
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-13.656176231013479,100725.68824594638,380098.5140128995
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,24,13,0.6486486486486487,1.7391344000786635,102477.44333994763,12525.430365231063
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,10.899103700293375,113646.5661589779,227.72855673957383
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,7.797593659550947,122508.26359608774,5266.727068786451
"TP=0.0095, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,146,73,0.6666666666666666,22.508263596087737,122508.26359608774,3091.931738443207
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,28,10,0.7368421052631579,11.207110734253977,111207.11073425398,655.3600000000006
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,2.71740523970921,114229.05858827582,0.0
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-13.467811575163257,98844.90421352399,367146.1565383455
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,24,13,0.6486486486486487,1.981286239843302,100803.30469949283,8642.62760868635
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,11.207110734253972,112100.44268095243,124.33102429368591
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,8.064869119711975,121141.19666578899,5118.08694115089
"TP=0.0096, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,145,74,0.6621004566210046,21.141196665788986,121141.19666578899,42809.52740216884
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,28,10,0.7368421052631579,11.515942581979354,111515.94258197935,645.5199999999895
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,2.9006927545227423,114750.67744859257,0.0
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-13.279054707099034,99512.87221342721,363749.4880120517
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,24,13,0.6486486486486487,2.223990361804154,101726.02890020832,6021.97903398551
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,11.515942581979354,113440.73997928403,24.789778774400475
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,25,10,0.7142857142857143,8.33278069727717,122893.5080631262,5101.362496899412
"TP=0.0097, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,145,74,0.6621004566210046,22.893508063126195,122893.5080631262,19047.23237124947
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,28,10,0.7368421052631579,11.82560137022566,111825.60137022566,635.679999999993
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,3.084289124664256,115274.62623187793,0.0
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-13.089904849123856,100185.28734294194,360306.82498266624
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,23,14,0.6216216216216216,-0.15075064057219933,100034.25738051336,80433.71699070401
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,11.825601370225677,111863.90989199842,0.0
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,24,11,0.6857142857142857,5.8266078089690785,118381.78120118374,4953.6103077320295
"TP=0.0098, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,143,76,0.6529680365296804,18.38178120118374,118381.78120118374,75215.30727985257
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,28,10,0.7368421052631579,12.136089231021353,112136.08923102135,625.8399999999965
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,3.2681948399186105,115800.91511295612,0.0
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-12.900361222075851,100862.17876491536,356817.78102071775
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,23,14,0.6216216216216216,0.07692178366485602,100939.76375186456,77087.05585956264
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,12.136089231021298,113189.90355037294,0.0
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,24,11,0.6857142857142857,6.0784134296120325,120070.05384874372,4934.565801700242
"TP=0.0099, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,143,76,0.6529680365296804,20.070053848743715,120070.05384874372,48558.362587427255
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,28,10,0.7368421052631579,12.447408301679593,112447.40830167959,616.0
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,3.4524103907988373,116329.55431007077,0.0
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,22,22,0.5,-12.710423045325534,101543.57583051905,353281.9669410953
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,23,14,0.6216216216216216,0.3050907177421403,101853.37585484142,73839.49317257499
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,28,10,0.7368421052631579,12.447408301679618,114531.48141653789,0.0
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,24,11,0.6857142857142857,6.330793179292808,121782.23263019908,4914.359106136268
"TP=0.01, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,143,76,0.6529680365296804,21.782232630199083,121782.23263019908,25100.369511678116
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,27,11,0.7105263157894737,12.51936788385229,112519.36788385229,1032.5209024000214
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,5.31171529447157,118496.0763569816,0.0
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,21,23,0.4772727272727273,-13.171653372183842,102888.1839196017,395497.31317122164
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,22,15,0.5945945945945946,-0.12612520571098734,102758.4159859808,80383.68881226855
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,27,11,0.7105263157894737,12.519367883852297,115623.12011488502,2607.183836668788
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,22,13,0.6285714285714286,3.14821162408392,119263.18062247035,4231.1579001453065
"TP=0.011, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,137,82,0.6255707762557078,19.263180622470347,119263.18062247035,6956.062609364279
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,26,12,0.6842105263157895,12.365892660169019,112365.89266016902,836.6427135999984
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,7.202548770048696,120459.10087991826,0.0
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,20,24,0.45454545454545453,-13.802908398695404,103832.24152757105,479015.60040381
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,22,15,0.5945945945945946,2.069914634858182,105981.48029065154,45216.09314945065
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,26,12,0.6842105263157895,12.365892660169067,119087.03638305175,16703.77729934924
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,21,14,0.6,2.499592928414138,122063.72752314048,8349.538645704262
"TP=0.012, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,133,86,0.6073059360730594,22.06372752314048,122063.72752314048,836.6427135999984
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,24,14,0.631578947368421,8.782257357669355,108782.25735766935,640.5708736000088
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,18,9,0.6666666666666666,9.125413503475883,118709.088159972,0.0
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,20,24,0.45454545454545453,-12.083322002664106,104365.08679117617,427873.54486022267
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,22,15,0.5945945945945946,4.312000498891217,108865.30985427994,15581.148506583719
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,25,13,0.6578947368421053,11.988238519633168,121916.34286474873,39127.54461051621
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,20,15,0.5714285714285714,1.651872643678759,123930.24558070512,7396.269190135921
"TP=0.013, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,129,90,0.589041095890411,23.930245580705115,123930.24558070512,640.5708736000088
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,24,14,0.631578947368421,11.388998181605027,111388.99818160503,444.3053823999944
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,17,10,0.6296296296296297,7.794404903406435,120071.10771772735,0.0
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,19,25,0.4318181818181818,-12.984102142776416,104480.95244769454,445760.96182990435
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,22,15,0.5945945945945946,6.601050977342158,111377.79338037947,7717.940073572958
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,24,14,0.631578947368421,11.388998181604961,124062.60824318262,32448.77123849551
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,18,17,0.5142857142857142,-2.366274076743612,121126.94690539221,19723.63353747643
"TP=0.014, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,124,95,0.5662100456621004,21.12694690539221,121126.94690539221,444.3053823999944
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-01,38,24,14,0.631578947368421,14.055541834326899,114055.5418343269,247.84624000002805
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-02,27,16,11,0.5925925925925926,6.26806157580968,121204.61342712588,0.0
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-03,44,18,26,0.4090909090909091,-14.046944520334309,104179.06862293184,521907.22700699547
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-04,37,21,16,0.5675675675675675,5.610831546877939,110024.38067047091,56175.858772373715
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-05,38,22,16,0.5789473684210527,7.194994020081083,117940.62828034254,25270.067872932064
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None",2024-06,35,17,18,0.4857142857142857,-3.6538222458859506,113631.28736729773,14764.297651127345
"TP=0.015, SL=0.016, Method=time_offset, pctChange=None ",Overall,219,118,101,0.5388127853881278,13.631287367297729,113631.28736729773,1601.447880126303
