Date,Optimized TP,Optimized SL,Percentage Change,ROI,ATR_1,ATR_2,ATR_3,ATR_4,ATR_5,ATR_6,ATR_7,ATR_8,ATR_9,ATR_10,ATR_11,ATR_12,ATR_1_pct,ATR_2_pct,ATR_3_pct,ATR_4_pct,ATR_5_pct,ATR_6_pct,ATR_7_pct,ATR_8_pct,ATR_9_pct,ATR_10_pct,ATR_11_pct,ATR_12_pct,TP_ATR_1_residual,SL_ATR_1_residual,PC_ATR_1_residual,TP_ATR_2_residual,SL_ATR_2_residual,PC_ATR_2_residual,TP_ATR_3_residual,SL_ATR_3_residual,PC_ATR_3_residual,TP_ATR_4_residual,SL_ATR_4_residual,PC_ATR_4_residual,TP_ATR_5_residual,SL_ATR_5_residual,PC_ATR_5_residual,TP_ATR_6_residual,SL_ATR_6_residual,PC_ATR_6_residual,TP_ATR_7_residual,SL_ATR_7_residual,PC_ATR_7_residual,TP_ATR_8_residual,SL_ATR_8_residual,PC_ATR_8_residual,TP_ATR_9_residual,SL_ATR_9_residual,PC_ATR_9_residual,TP_ATR_10_residual,SL_ATR_10_residual,PC_ATR_10_residual,TP_ATR_11_residual,SL_ATR_11_residual,PC_ATR_11_residual,TP_ATR_12_residual,SL_ATR_12_residual,PC_ATR_12_residual
1/30/2024 12:00,0.012,0.008,0.0013,1.12917,650.8,402.85,341.8,292.325,283.62,257.85,245.3,230.7875,223.0777778,223.82,237.6727273,254.6666667,0.015001199,0.009285853,0.007878626,0.006738207,0.006537554,0.005943545,0.005654262,0.005319744,0.005142031,0.00515914,0.005478451,0.005870168,-0.003001199,-0.007001199,-0.013701199,0.002714147,-0.001285853,-0.007985853,0.004121374,0.000121374,-0.006578626,0.005261793,0.001261793,-0.005438207,0.005462446,0.001462446,-0.005237554,0.006056455,0.002056455,-0.004643545,0.006345738,0.002345738,-0.004354262,0.006680256,0.002680256,-0.004019744,0.006857969,0.002857969,-0.003842031,0.00684086,0.00284086,-0.00385914,0.006521549,0.002521549,-0.004178451,0.006129832,0.002129832,-0.004570168
1/30/2024 17:00,0.007,0.012,0.001,0.62952,303.5,302.9,321,338.75,339.3,391.2166667,357.4571429,340.2375,318.4222222,311.46,294.8727273,284.4666667,0.00699657,0.006982738,0.007399996,0.007809186,0.007821865,0.009018697,0.008240441,0.007843477,0.007340571,0.007180071,0.006797686,0.006557795,3.43E-06,0.00500343,-0.00599657,1.73E-05,0.005017262,-0.005982738,-0.000399996,0.004600004,-0.006399996,-0.000809186,0.004190814,-0.006809186,-0.000821865,0.004178135,-0.006821865,-0.002018697,0.002981303,-0.008018697,-0.001240441,0.003759559,-0.007240441,-0.000843477,0.004156523,-0.006843477,-0.000340571,0.004659429,-0.006340571,-0.000180071,0.004819929,-0.006180071,0.000202314,0.005202314,-0.005797686,0.000442205,0.005442205,-0.005557795
2/3/2024 1:00,0.004,0.003,0.0011,-0.36978,139,191.55,163.3333333,183.675,170.78,174.4833333,172.5428571,177.7125,202.7444444,223.15,249.7454545,254.7333333,0.003217555,0.004433976,0.00378082,0.004251687,0.003953195,0.004038919,0.003994001,0.004113668,0.004693104,0.005165449,0.005781078,0.005896537,0.000782445,-0.000217555,-0.002117555,-0.000433976,-0.001433976,-0.003333976,0.00021918,-0.00078082,-0.00268082,-0.000251687,-0.001251687,-0.003151687,4.68E-05,-0.000953195,-0.002853195,-3.89E-05,-0.001038919,-0.002938919,6.00E-06,-0.000994001,-0.002894001,-0.000113668,-0.001113668,-0.003013668,-0.000693104,-0.001693104,-0.003593104,-0.001165449,-0.002165449,-0.004065449,-0.001781078,-0.002781078,-0.004681078,-0.001896537,-0.002896537,-0.004796537
2/4/2024 5:00,0.006,0.004,0.0012,0.52959,106.2,124.05,92.6,83.825,88.66,96.7,102.0714286,98.7375,95.94444444,97.14,94.94545455,105.325,0.002476968,0.002893294,0.002159767,0.001955102,0.002067872,0.002255394,0.002380675,0.002302915,0.002237771,0.002265656,0.002214471,0.00245656,0.003523032,0.001523032,-0.001276968,0.003106706,0.001106706,-0.001693294,0.003840233,0.001840233,-0.000959767,0.004044898,0.002044898,-0.000755102,0.003932128,0.001932128,-0.000867872,0.003744606,0.001744606,-0.001055394,0.003619325,0.001619325,-0.001180675,0.003697085,0.001697085,-0.001102915,0.003762229,0.001762229,-0.001037771,0.003734344,0.001734344,-0.001065656,0.003785529,0.001785529,-0.001014471,0.00354344,0.00154344,-0.00125656
2/9/2024 1:00,0.013,0.008,0.0002,1.2291,245.7,203.8,186.3,186.15,196.12,223.1166667,222.7571429,236.1625,248.9222222,284.09,306.4363636,313.4833333,0.005403099,0.004481692,0.004096856,0.004093557,0.004312804,0.004906477,0.004898571,0.005193364,0.005473958,0.00624732,0.006738731,0.006893698,0.007596901,0.002596901,-0.005203099,0.008518308,0.003518308,-0.004281692,0.008903144,0.003903144,-0.003896856,0.008906443,0.003906443,-0.003893557,0.008687196,0.003687196,-0.004112804,0.008093523,0.003093523,-0.004706477,0.008101429,0.003101429,-0.004698571,0.007806636,0.002806636,-0.004993364,0.007526042,0.002526042,-0.005273958,0.00675268,0.00175268,-0.00604732,0.006261269,0.001261269,-0.006538731,0.006106302,0.001106302,-0.006693698
2/10/2024 23:00,0.006,0.012,0.0004,0.52959,249.8,308.05,333.7666667,438.5,423.54,379.9,353.0142857,329.1,305.2666667,288.88,289.2727273,275.3666667,0.005233321,0.006453661,0.006992426,0.009186594,0.008873181,0.007958921,0.007395664,0.006894659,0.00639535,0.006052048,0.006060276,0.005768943,0.000766679,0.006766679,-0.004833321,-0.000453661,0.005546339,-0.006053661,-0.000992426,0.005007574,-0.006592426,-0.003186594,0.002813406,-0.008786594,-0.002873181,0.003126819,-0.008473181,-0.001958921,0.004041079,-0.007558921,-0.001395664,0.004604336,-0.006995664,-0.000894659,0.005105341,-0.006494659,-0.00039535,0.00560465,-0.00599535,-5.20E-05,0.005947952,-0.005652048,-6.03E-05,0.005939724,-0.005660276,0.000231057,0.006231057,-0.005368943
2/11/2024 22:00,0.012,0.004,0.0008,1.12917,152.1,163.6,246.4333333,226.725,251.92,259.9833333,260.7571429,254.2125,262.1777778,269.94,266.7727273,270.25,0.003159535,0.003398421,0.005119097,0.004709701,0.00523307,0.005400568,0.005416642,0.005280692,0.005446152,0.005607395,0.005541602,0.005613835,0.008840465,0.000840465,-0.002359535,0.008601579,0.000601579,-0.002598421,0.006880903,-0.001119097,-0.004319097,0.007290299,-0.000709701,-0.003909701,0.00676693,-0.00123307,-0.00443307,0.006599432,-0.001400568,-0.004600568,0.006583358,-0.001416642,-0.004616642,0.006719308,-0.001280692,-0.004480692,0.006553848,-0.001446152,-0.004646152,0.006392605,-0.001607395,-0.004807395,0.006458398,-0.001541602,-0.004741602,0.006386165,-0.001613835,-0.004813835
2/14/2024 1:00,0.013,0.01,0.0005,1.2291,208.3,274.8,325.9666667,323.25,340.8,367.9833333,364.6,374.5625,400.1666667,400.46,417.9090909,492.5833333,0.004213529,0.005558702,0.00659371,0.006538757,0.006893762,0.007443631,0.007375192,0.007576715,0.008094641,0.008100574,0.008453538,0.009964061,0.008786471,0.005786471,-0.003713529,0.007441298,0.004441298,-0.005058702,0.00640629,0.00340629,-0.00609371,0.006461243,0.003461243,-0.006038757,0.006106238,0.003106238,-0.006393762,0.005556369,0.002556369,-0.006943631,0.005624808,0.002624808,-0.006875192,0.005423285,0.002423285,-0.007076715,0.004905359,0.001905359,-0.007594641,0.004899426,0.001899426,-0.007600574,0.004546462,0.001546462,-0.007953538,0.003035939,3.59E-05,-0.009464061
2/14/2024 11:00,0.005,0.006,0.0001,0.42966,802.6,580.4,763.3,856.875,739.6,641.3166667,585.7285714,560.3875,515.5666667,482.93,457.9636364,448.2416667,0.015553902,0.0112478,0.014792292,0.016605718,0.014333,0.012428329,0.011351065,0.01085997,0.00999137,0.009358891,0.008875058,0.008686652,-0.010553902,-0.009553902,-0.015453902,-0.0062478,-0.0052478,-0.0111478,-0.009792292,-0.008792292,-0.014692292,-0.011605718,-0.010605718,-0.016505718,-0.009333,-0.008333,-0.014233,-0.007428329,-0.006428329,-0.012328329,-0.006351065,-0.005351065,-0.011251065,-0.00585997,-0.00485997,-0.01075997,-0.00499137,-0.00399137,-0.00989137,-0.004358891,-0.003358891,-0.009258891,-0.003875058,-0.002875058,-0.008775058,-0.003686652,-0.002686652,-0.008586652
2/17/2024 1:00,0.01,0.003,0.0009,-0.36978,184.4,176.2,208.6,187.325,201.56,205.7166667,233.7285714,233.3375,237.7111111,255.65,262.6636364,309.95,0.003546611,0.003388898,0.004012055,0.003602868,0.003876653,0.0039566,0.004495359,0.004487838,0.004571957,0.00491698,0.005051875,0.005961345,0.006453389,-0.000546611,-0.002646611,0.006611102,-0.000388898,-0.002488898,0.005987945,-0.001012055,-0.003112055,0.006397132,-0.000602868,-0.002702868,0.006123347,-0.000876653,-0.002976653,0.0060434,-0.0009566,-0.0030566,0.005504641,-0.001495359,-0.003595359,0.005512162,-0.001487838,-0.003587838,0.005428043,-0.001571957,-0.003671957,0.00508302,-0.00191698,-0.00401698,0.004948125,-0.002051875,-0.004151875,0.004038655,-0.002961345,-0.005061345
2/18/2024 2:00,0.003,0.008,0.0001,0.2298,406.7,371.4,327.3333333,284.125,288.18,346.3166667,335.1285714,321.2375,303.2888889,306.02,304.6090909,325.1083333,0.007926825,0.007238807,0.006379921,0.005537765,0.005616799,0.006749917,0.006531855,0.00626111,0.005911281,0.005964512,0.005937012,0.006336554,-0.004926825,7.32E-05,-0.007826825,-0.004238807,0.000761193,-0.007138807,-0.003379921,0.001620079,-0.006279921,-0.002537765,0.002462235,-0.005437765,-0.002616799,0.002383201,-0.005516799,-0.003749917,0.001250083,-0.006649917,-0.003531855,0.001468145,-0.006431855,-0.00326111,0.00173889,-0.00616111,-0.002911281,0.002088719,-0.005811281,-0.002964512,0.002035488,-0.005864512,-0.002937012,0.002062988,-0.005837012,-0.003336554,0.001663446,-0.006236554
2/19/2024 0:00,0.013,0.009,0.0011,1.2291,354.1,375.3,448.2,380,345.88,318.9333333,301.3,288.475,283.8888889,272.97,278.0545455,268.3,0.006780927,0.007186902,0.008582918,0.007276905,0.006623516,0.006107494,0.00576982,0.005524224,0.005436402,0.005227308,0.005324675,0.005137878,0.006219073,0.002219073,-0.005680927,0.005813098,0.001813098,-0.006086902,0.004417082,0.000417082,-0.007482918,0.005723095,0.001723095,-0.006176905,0.006376484,0.002376484,-0.005523516,0.006892506,0.002892506,-0.005007494,0.00723018,0.00323018,-0.00466982,0.007475776,0.003475776,-0.004424224,0.007563598,0.003563598,-0.004336402,0.007772692,0.003772692,-0.004127308,0.007675325,0.003675325,-0.004224675,0.007862122,0.003862122,-0.004037878
2/19/2024 9:00,0.012,0.009,0.0009,1.12917,273.6,315.45,278.8,297.875,272.72,262.8333333,252.0428571,236.7625,243.3666667,254.44,267.3545455,294.575,0.005232268,0.006032598,0.005331712,0.005696498,0.005215439,0.005026369,0.004820014,0.004527795,0.004654092,0.004865856,0.005112831,0.005633389,0.006767732,0.003767732,-0.004332268,0.005967402,0.002967402,-0.005132598,0.006668288,0.003668288,-0.004431712,0.006303502,0.003303502,-0.004796498,0.006784561,0.003784561,-0.004315439,0.006973631,0.003973631,-0.004126369,0.007179986,0.004179986,-0.003920014,0.007472205,0.004472205,-0.003627795,0.007345908,0.004345908,-0.003754092,0.007134144,0.004134144,-0.003965856,0.006887169,0.003887169,-0.004212831,0.006366611,0.003366611,-0.004733389
2/19/2024 13:00,0.013,0.006,0.0004,1.2291,267.4,258.25,224.4333333,244.775,250.54,268.3333333,259.3571429,271.325,260.3,255.61,249.4,239.4333333,0.005124952,0.004949584,0.004301459,0.004691324,0.004801815,0.00514284,0.004970804,0.005200178,0.004988874,0.004898986,0.004779966,0.004588947,0.007875048,0.000875048,-0.004724952,0.008050416,0.001050416,-0.004549584,0.008698541,0.001698541,-0.003901459,0.008308676,0.001308676,-0.004291324,0.008198185,0.001198185,-0.004401815,0.00785716,0.00085716,-0.00474284,0.008029196,0.001029196,-0.004570804,0.007799822,0.000799822,-0.004800178,0.008011126,0.001011126,-0.004588874,0.008101014,0.001101014,-0.004498986,0.008220034,0.001220034,-0.004379966,0.008411053,0.001411053,-0.004188947
2/19/2024 19:00,0.013,0.011,0.0012,1.2291,162.8,232.75,331.7333333,394.1,382.7,349.8833333,338.1,326.975,308.0666667,307.84,304.7272727,309.1083333,0.00313973,0.004488772,0.006397745,0.007600537,0.007380679,0.006747783,0.006520532,0.006305977,0.005941315,0.005936943,0.005876912,0.005961404,0.00986027,0.00786027,-0.00193973,0.008511228,0.006511228,-0.003288772,0.006602255,0.004602255,-0.005197745,0.005399463,0.003399463,-0.006400537,0.005619321,0.003619321,-0.006180679,0.006252217,0.004252217,-0.005547783,0.006479468,0.004479468,-0.005320532,0.006694023,0.004694023,-0.005105977,0.007058685,0.005058685,-0.004741315,0.007063057,0.005063057,-0.004736943,0.007123088,0.005123088,-0.004676912,0.007038596,0.005038596,-0.004761404
2/21/2024 1:00,0.013,0.007,0.0006,1.2291,252.2,246.25,288.9,298.425,294.56,289.4666667,349.8285714,344.625,377.5555556,383.1,416.5,476.4583333,0.00483695,0.004722834,0.00554082,0.0057235,0.005649373,0.005551688,0.00670937,0.006609571,0.007241147,0.007347484,0.007988063,0.009138005,0.00816305,0.00216305,-0.00423695,0.008277166,0.002277166,-0.004122834,0.00745918,0.00145918,-0.00494082,0.0072765,0.0012765,-0.0051235,0.007350627,0.001350627,-0.005049373,0.007448312,0.001448312,-0.004951688,0.00629063,0.00029063,-0.00610937,0.006390429,0.000390429,-0.006009571,0.005758853,-0.000241147,-0.006641147,0.005652516,-0.000347484,-0.006747484,0.005011937,-0.000988063,-0.007388063,0.003861995,-0.002138005,-0.008538005
2/22/2024 9:00,0.013,0.01,0.0006,1.2291,355.3,319.9,300.7333333,297.125,290.6,291.4833333,291.1428571,289.7375,312.0111111,319.31,333.6636364,331.9916667,0.006835466,0.00615442,0.005785681,0.005716262,0.00559073,0.005607724,0.005601174,0.005574137,0.006002649,0.00614307,0.006419213,0.006387047,0.006164534,0.003164534,-0.006235466,0.00684558,0.00384558,-0.00555442,0.007214319,0.004214319,-0.005185681,0.007283738,0.004283738,-0.005116262,0.00740927,0.00440927,-0.00499073,0.007392276,0.004392276,-0.005007724,0.007398826,0.004398826,-0.005001174,0.007425863,0.004425863,-0.004974137,0.006997351,0.003997351,-0.005402649,0.00685693,0.00385693,-0.00554307,0.006580787,0.003580787,-0.005819213,0.006612953,0.003612953,-0.005787047
2/24/2024 6:00,0.003,0.008,0.0011,0.2298,119.3,135.5,151.6,159.2,171.88,193.9666667,196.9571429,227.975,234.9222222,222.8,222.4363636,218.5,0.002339367,0.002657035,0.002972741,0.003121771,0.003370414,0.003803514,0.003862155,0.004470387,0.004606616,0.00436891,0.00436178,0.004284591,0.000660633,0.005660633,-0.001239367,0.000342965,0.005342965,-0.001557035,2.73E-05,0.005027259,-0.001872741,-0.000121771,0.004878229,-0.002021771,-0.000370414,0.004629586,-0.002270414,-0.000803514,0.004196486,-0.002703514,-0.000862155,0.004137845,-0.002762155,-0.001470387,0.003529613,-0.003370387,-0.001606616,0.003393384,-0.003506616,-0.00136891,0.00363109,-0.00326891,-0.00136178,0.00363822,-0.00326178,-0.001284591,0.003715409,-0.003184591
2/25/2024 9:00,0.013,0.012,0.0013,1.2291,133,169.55,147.6333333,158.375,157.06,152.1333333,154.9285714,181.6875,190.6777778,186.72,184.9818182,179.875,0.002573953,0.003281306,0.002857152,0.003065036,0.003039587,0.002944241,0.002998337,0.003516203,0.003690192,0.003613597,0.003579958,0.003481126,0.010426047,0.009426047,-0.001273953,0.009718694,0.008718694,-0.001981306,0.010142848,0.009142848,-0.001557152,0.009934964,0.008934964,-0.001765036,0.009960413,0.008960413,-0.001739587,0.010055759,0.009055759,-0.001644241,0.010001663,0.009001663,-0.001698337,0.009483797,0.008483797,-0.002216203,0.009309808,0.008309808,-0.002390192,0.009386403,0.008386403,-0.002313597,0.009420042,0.008420042,-0.002279958,0.009518874,0.008518874,-0.002181126
2/26/2024 18:00,0.005,0.003,0.0009,0.42966,347.2,330.35,524,698.275,661.48,591.3666667,547.6857143,502.1625,481.5888889,475.74,445.8181818,429.225,0.006474616,0.006160396,0.009771598,0.013021494,0.012335337,0.011027858,0.010213292,0.009364371,0.008980712,0.008871641,0.008313657,0.008004226,-0.001474616,-0.003474616,-0.005574616,-0.001160396,-0.003160396,-0.005260396,-0.004771598,-0.006771598,-0.008871598,-0.008021494,-0.010021494,-0.012121494,-0.007335337,-0.009335337,-0.011435337,-0.006027858,-0.008027858,-0.010127858,-0.005213292,-0.007213292,-0.009313292,-0.004364371,-0.006364371,-0.008464371,-0.003980712,-0.005980712,-0.008080712,-0.003871641,-0.005871641,-0.007971641,-0.003313657,-0.005313657,-0.007413657,-0.003004226,-0.005004226,-0.007104226
2/28/2024 14:00,0.013,0.008,0.0012,1.2291,1478.2,1622.6,1267.433333,1209.025,1040.84,971.2333333,1023.814286,1057.125,956.2666667,883.63,839.0727273,780.175,0.024222502,0.026588711,0.020768777,0.01981167,0.017055709,0.015915101,0.016776718,0.017322563,0.015669849,0.01447959,0.013749453,0.012784326,-0.011222502,-0.016222502,-0.023022502,-0.013588711,-0.018588711,-0.025388711,-0.007768777,-0.012768777,-0.019568777,-0.00681167,-0.01181167,-0.01861167,-0.004055709,-0.009055709,-0.015855709,-0.002915101,-0.007915101,-0.014715101,-0.003776718,-0.008776718,-0.015576718,-0.004322563,-0.009322563,-0.016122563,-0.002669849,-0.007669849,-0.014469849,-0.00147959,-0.00647959,-0.01327959,-0.000749453,-0.005749453,-0.012549453,0.000215674,-0.004784326,-0.011584326
2/29/2024 17:00,0.003,0.01,0.0004,0.2298,1874.3,1638.35,1337.566667,1203.15,1180.52,1108.883333,1060.471429,1018.4,986.8222222,971.88,940.0363636,962.8333333,0.030684529,0.026821746,0.021897563,0.019697002,0.019326522,0.018153744,0.017361183,0.016672424,0.016155458,0.015910836,0.015389518,0.015762731,-0.027684529,-0.020684529,-0.030284529,-0.023821746,-0.016821746,-0.026421746,-0.018897563,-0.011897563,-0.021497563,-0.016697002,-0.009697002,-0.019297002,-0.016326522,-0.009326522,-0.018926522,-0.015153744,-0.008153744,-0.017753744,-0.014361183,-0.007361183,-0.016961183,-0.013672424,-0.006672424,-0.016272424,-0.013155458,-0.006155458,-0.015755458,-0.012910836,-0.005910836,-0.015510836,-0.012389518,-0.005389518,-0.014989518,-0.012762731,-0.005762731,-0.015362731
2/29/2024 23:00,0.013,0.008,0.0006,1.2291,426.9,622.85,888.2,852.9,882.96,929.35,1064.342857,1106.6,1065.422222,1038.87,1043.518182,1019.116667,0.006975114,0.010176739,0.014512289,0.013935523,0.014426673,0.015184639,0.017390285,0.018080724,0.017407921,0.016974085,0.017050031,0.016651335,0.006024886,0.001024886,-0.006375114,0.002823261,-0.002176739,-0.009576739,-0.001512289,-0.006512289,-0.013912289,-0.000935523,-0.005935523,-0.013335523,-0.001426673,-0.006426673,-0.013826673,-0.002184639,-0.007184639,-0.014584639,-0.004390285,-0.009390285,-0.016790285,-0.005080724,-0.010080724,-0.017480724,-0.004407921,-0.009407921,-0.016807921,-0.003974085,-0.008974085,-0.016374085,-0.004050031,-0.009050031,-0.016450031,-0.003651335,-0.008651335,-0.016051335
3/2/2024 17:00,0.01,0.007,0.001,0.92931,205.5,227.75,237.8,271.25,275.42,288.5166667,280.1571429,272.4,282.3222222,290.86,285.5090909,289.8083333,0.003323269,0.003683088,0.003845613,0.004386554,0.004453989,0.004665784,0.004530597,0.004405151,0.004565609,0.004703679,0.004617146,0.004686672,0.006676731,0.003676731,-0.002323269,0.006316912,0.003316912,-0.002683088,0.006154387,0.003154387,-0.002845613,0.005613446,0.002613446,-0.003386554,0.005546011,0.002546011,-0.003453989,0.005334216,0.002334216,-0.003665784,0.005469403,0.002469403,-0.003530597,0.005594849,0.002594849,-0.003405151,0.005434391,0.002434391,-0.003565609,0.005296321,0.002296321,-0.003703679,0.005382854,0.002382854,-0.003617146,0.005313328,0.002313328,-0.003686672
3/3/2024 20:00,0.003,0.008,0.0013,0.2298,294.5,254.4,269.9333333,341.375,430.88,388.95,383.1714286,395.3125,444.1,420.69,401.4181818,396.8916667,0.004687341,0.004049099,0.004296331,0.005433416,0.006858001,0.006190632,0.006098659,0.0062919,0.007068414,0.006695815,0.006389079,0.006317034,-0.001687341,0.003312659,-0.003387341,-0.001049099,0.003950901,-0.002749099,-0.001296331,0.003703669,-0.002996331,-0.002433416,0.002566584,-0.004133416,-0.003858001,0.001141999,-0.005558001,-0.003190632,0.001809368,-0.004890632,-0.003098659,0.001901341,-0.004798659,-0.0032919,0.0017081,-0.0049919,-0.004068414,0.000931586,-0.005768414,-0.003695815,0.001304185,-0.005395815,-0.003389079,0.001610921,-0.005089079,-0.003317034,0.001682966,-0.005017034
3/4/2024 9:00,0.012,0.011,0.0003,1.12917,1017.4,1315.05,1158.766667,965.825,875.26,798.6333333,744.4857143,755.775,738,877.23,839.4363636,817.8916667,0.015560453,0.020112811,0.017722562,0.014771648,0.013386517,0.012214563,0.011386412,0.011559074,0.011287217,0.013416647,0.012838618,0.012509107,-0.003560453,-0.004560453,-0.015260453,-0.008112811,-0.009112811,-0.019812811,-0.005722562,-0.006722562,-0.017422562,-0.002771648,-0.003771648,-0.014471648,-0.001386517,-0.002386517,-0.013086517,-0.000214563,-0.001214563,-0.011914563,0.000613588,-0.000386412,-0.011086412,0.000440926,-0.000559074,-0.011259074,0.000712783,-0.000287217,-0.010987217,-0.001416647,-0.002416647,-0.013116647,-0.000838618,-0.001838618,-0.012538618,-0.000509107,-0.001509107,-0.012209107
3/4/2024 22:00,0.013,0.005,0.0012,1.2291,698.9,798.7,775.7333333,874.45,900.54,984.3833333,955.1857143,934.1125,1043.266667,1004.45,950.0818182,904.8583333,0.010278304,0.011746003,0.011408246,0.012860013,0.013243703,0.014476736,0.014047345,0.013737433,0.015342698,0.014771845,0.013972285,0.01330721,0.002721696,-0.005278304,-0.009078304,0.001253997,-0.006746003,-0.010546003,0.001591754,-0.006408246,-0.010208246,0.000139987,-0.007860013,-0.011660013,-0.000243703,-0.008243703,-0.012043703,-0.001476736,-0.009476736,-0.013276736,-0.001047345,-0.009047345,-0.012847345,-0.000737433,-0.008737433,-0.012537433,-0.002342698,-0.010342698,-0.014142698,-0.001771845,-0.009771845,-0.013571845,-0.000972285,-0.008972285,-0.012772285,-0.00030721,-0.00830721,-0.01210721
3/5/2024 21:00,0.012,0.013,0.0002,1.12917,2095.5,2057.55,3111,2810.475,2689.42,2667.833333,2696.142857,2559.9875,2359.877778,2200.51,2040.454545,1934.7,0.03310369,0.032504174,0.049146065,0.044398518,0.04248615,0.042145134,0.042592354,0.040441438,0.037280202,0.034762587,0.032234109,0.03056345,-0.02110369,-0.02010369,-0.03290369,-0.020504174,-0.019504174,-0.032304174,-0.037146065,-0.036146065,-0.048946065,-0.032398518,-0.031398518,-0.044198518,-0.03048615,-0.02948615,-0.04228615,-0.030145134,-0.029145134,-0.041945134,-0.030592354,-0.029592354,-0.042392354,-0.028441438,-0.027441438,-0.040241438,-0.025280202,-0.024280202,-0.037080202,-0.022762587,-0.021762587,-0.034562587,-0.020234109,-0.019234109,-0.032034109,-0.01856345,-0.01756345,-0.03036345
3/8/2024 16:00,0.013,0.003,0.0009,1.2291,1880,2495.7,2041.133333,1680.85,1430.92,1276.233333,1137.928571,1044.7625,971.4333333,919.02,907.3727273,861.1166667,0.027702586,0.036775183,0.030076953,0.024768028,0.021085205,0.018805832,0.016767853,0.015395012,0.014314476,0.013542144,0.013370517,0.012688914,-0.014702586,-0.024702586,-0.026802586,-0.023775183,-0.033775183,-0.035875183,-0.017076953,-0.027076953,-0.029176953,-0.011768028,-0.021768028,-0.023868028,-0.008085205,-0.018085205,-0.020185205,-0.005805832,-0.015805832,-0.017905832,-0.003767853,-0.013767853,-0.015867853,-0.002395012,-0.012395012,-0.014495012,-0.001314476,-0.011314476,-0.013414476,-0.000542144,-0.010542144,-0.012642144,-0.000370517,-0.010370517,-0.012470517,0.000311086,-0.009688914,-0.011788914
3/8/2024 21:00,0.009,0.003,0.0004,-0.36978,1407.8,1009.8,924.8333333,880.325,936.88,1094.066667,1382.257143,1350.975,1267.533333,1183.9,1121.981818,1054.158333,0.020636207,0.014802133,0.01355665,0.012904226,0.013733236,0.016037354,0.020261788,0.019803239,0.018580111,0.017354174,0.016446547,0.015452358,-0.011636207,-0.017636207,-0.020236207,-0.005802133,-0.011802133,-0.014402133,-0.00455665,-0.01055665,-0.01315665,-0.003904226,-0.009904226,-0.012504226,-0.004733236,-0.010733236,-0.013333236,-0.007037354,-0.013037354,-0.015637354,-0.011261788,-0.017261788,-0.019861788,-0.010803239,-0.016803239,-0.019403239,-0.009580111,-0.015580111,-0.018180111,-0.008354174,-0.014354174,-0.016954174,-0.007446547,-0.013446547,-0.016046547,-0.006452358,-0.012452358,-0.015052358
3/10/2024 2:00,0.01,0.013,0.0011,0.92931,464,718.85,561.1333333,466.9,393.06,365.3333333,337.4714286,319.2875,308.2,301.87,302.7272727,296.0083333,0.006735747,0.010435327,0.008145802,0.006777845,0.005705932,0.005303433,0.00489897,0.004634999,0.004474046,0.004382155,0.0043946,0.004297063,0.003264253,0.006264253,-0.005635747,-0.000435327,0.002564673,-0.009335327,0.001854198,0.004854198,-0.007045802,0.003222155,0.006222155,-0.005677845,0.004294068,0.007294068,-0.004605932,0.004696567,0.007696567,-0.004203433,0.00510103,0.00810103,-0.00379897,0.005365001,0.008365001,-0.003534999,0.005525954,0.008525954,-0.003374046,0.005617845,0.008617845,-0.003282155,0.0056054,0.0086054,-0.0032946,0.005702937,0.008702937,-0.003197063
3/11/2024 9:00,0.012,0.003,0.0011,-0.36978,694.9,683.2,1187.766667,1118.225,956.42,856.25,783.5,722.4375,732.9222222,861.26,841.7909091,856.7083333,0.009665538,0.0095028,0.016520944,0.015553672,0.013303085,0.011909796,0.010897898,0.010048564,0.010194399,0.011979481,0.011708681,0.011916171,0.002334462,-0.006665538,-0.008565538,0.0024972,-0.0065028,-0.0084028,-0.004520944,-0.013520944,-0.015420944,-0.003553672,-0.012553672,-0.014453672,-0.001303085,-0.010303085,-0.012203085,9.02E-05,-0.008909796,-0.010809796,0.001102102,-0.007897898,-0.009797898,0.001951436,-0.007048564,-0.008948564,0.001805601,-0.007194399,-0.009094399,2.05E-05,-0.008979481,-0.010879481,0.000291319,-0.008708681,-0.010608681,8.38E-05,-0.008916171,-0.010816171
3/12/2024 18:00,0.009,0.012,0.0007,0.82938,1043.7,1835.45,1856.3,1736.275,1730.94,1554.45,1460.728571,1344.5125,1237.1,1155.8,1124.945455,1060.858333,0.014602002,0.025679069,0.025970774,0.02429155,0.02421691,0.021747707,0.020436487,0.018810553,0.017307786,0.01617035,0.015738676,0.014842058,-0.005602002,-0.002602002,-0.013902002,-0.016679069,-0.013679069,-0.024979069,-0.016970774,-0.013970774,-0.025270774,-0.01529155,-0.01229155,-0.02359155,-0.01521691,-0.01221691,-0.02351691,-0.012747707,-0.009747707,-0.021047707,-0.011436487,-0.008436487,-0.019736487,-0.009810553,-0.006810553,-0.018110553,-0.008307786,-0.005307786,-0.016607786,-0.00717035,-0.00417035,-0.01547035,-0.006738676,-0.003738676,-0.015038676,-0.005842058,-0.002842058,-0.014142058
