Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.009, SL=0.014, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=720, IgnoreAfter=0",2024-03,33,23,10,0.696969696969697,4.287364326765237,104287.36432676524,651.813727621251
"TP=0.009, SL=0.014, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=720, IgnoreAfter=0",Overall,33,23,10,0.696969696969697,4.287364326765237,104287.36432676524,651.813727621251
