Date,Start Date,End Date,Total Trades,Wins,Losses,WinRate,Final NAV,Daily Return,TP,SL
2024-02-21 00:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999998887,0.006,0.01
2024-02-21 00:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999998887,0.006,0.01
2024-02-22 08:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.2698500199999976,0.006,0.01
2024-02-22 08:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.2698500199999976,0.006,0.01
2024-02-24 05:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985002000000474,0.006,0.01
2024-02-24 05:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985002000000474,0.006,0.01
2024-02-25 08:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,0.5295900599999989,0.006,0.01
2024-02-25 08:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,0.5295900599999989,0.006,0.01
2024-02-26 17:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999999664,0.006,0.01
2024-02-26 17:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999999664,0.006,0.01
2024-02-27 02:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.2698500199999993,0.006,0.01
2024-02-27 02:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.2698500199999993,0.006,0.01
2024-02-28 13:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999997926,0.006,0.01
2024-02-28 13:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.26985001999997926,0.006,0.01
2024-02-29 16:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.339651151970987,0.006,0.01
2024-02-29 16:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.339651151970987,0.006,0.01
2024-02-29 22:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.339651151970987,0.006,0.01
2024-02-29 22:00:00,2024-02-01,2024-03-01,54,31,23,0.5740740740740741,96944.10468907072,-0.339651151970987,0.006,0.01
2024-03-01 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-01 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-01 11:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-01 11:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-01 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-01 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128637,0.005,0.007
2024-03-02 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.42966005000000435,0.005,0.007
2024-03-02 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.42966005000000435,0.005,0.007
2024-03-03 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999402,0.005,0.007
2024-03-03 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999402,0.005,0.007
2024-03-04 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020151,0.005,0.007
2024-03-04 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020151,0.005,0.007
2024-03-04 21:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020151,0.005,0.007
2024-03-04 21:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020151,0.005,0.007
2024-03-05 10:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160008355,0.005,0.007
2024-03-05 10:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160008355,0.005,0.007
2024-03-05 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160008355,0.005,0.007
2024-03-05 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160008355,0.005,0.007
2024-03-07 14:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.1699200099999999,0.005,0.007
2024-03-07 14:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.1699200099999999,0.005,0.007
2024-03-08 15:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020252,0.005,0.007
2024-03-08 15:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020252,0.005,0.007
2024-03-08 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020252,0.005,0.007
2024-03-08 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020252,0.005,0.007
2024-03-10 01:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999166,0.005,0.007
2024-03-10 01:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999166,0.005,0.007
2024-03-11 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999998585,0.005,0.007
2024-03-11 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999998585,0.005,0.007
2024-03-12 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992001000000265,0.005,0.007
2024-03-12 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992001000000265,0.005,0.007
2024-03-13 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-13 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-13 03:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-13 03:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-13 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-13 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128391,0.005,0.007
2024-03-14 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992001000000315,0.005,0.007
2024-03-14 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992001000000315,0.005,0.007
2024-03-15 04:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020076,0.005,0.007
2024-03-15 04:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020076,0.005,0.007
2024-03-15 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020076,0.005,0.007
2024-03-15 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020076,0.005,0.007
2024-03-16 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999465,0.005,0.007
2024-03-16 19:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999465,0.005,0.007
2024-03-17 02:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-17 02:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-17 09:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-17 09:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-17 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-17 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.5088943363128529,0.005,0.007
2024-03-19 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190200317,0.005,0.007
2024-03-19 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190200317,0.005,0.007
2024-03-19 09:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190200317,0.005,0.007
2024-03-19 09:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190200317,0.005,0.007
2024-03-21 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160007284,0.005,0.007
2024-03-21 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160007284,0.005,0.007
2024-03-21 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160007284,0.005,0.007
2024-03-21 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.25900996160007284,0.005,0.007
2024-03-22 01:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020069,0.005,0.007
2024-03-22 01:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020069,0.005,0.007
2024-03-22 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020069,0.005,0.007
2024-03-22 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.3395512919020069,0.005,0.007
2024-03-24 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-24 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-24 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-24 16:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-24 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-24 18:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.08864984184740522,0.005,0.007
2024-03-25 07:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190201744,0.005,0.007
2024-03-25 07:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190201744,0.005,0.007
2024-03-25 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190201744,0.005,0.007
2024-03-25 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190201744,0.005,0.007
2024-03-26 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999698,0.005,0.007
2024-03-26 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.16992000999999698,0.005,0.007
2024-03-27 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190199024,0.005,0.007
2024-03-27 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190199024,0.005,0.007
2024-03-27 23:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190199024,0.005,0.007
2024-03-27 23:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.33955129190199024,0.005,0.007
2024-03-28 12:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.8611661775856458,0.005,0.007
2024-03-28 12:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.8611661775856458,0.005,0.007
2024-03-28 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.8611661775856458,0.005,0.007
2024-03-28 20:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.8611661775856458,0.005,0.007
2024-03-30 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.2590099616000618,0.005,0.007
2024-03-30 00:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.2590099616000618,0.005,0.007
2024-03-30 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.2590099616000618,0.005,0.007
2024-03-30 17:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,0.2590099616000618,0.005,0.007
2024-03-31 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.1699200100000082,0.005,0.007
2024-03-31 08:00:00,2024-03-01,2024-04-01,88,51,37,0.5795454545454546,96762.36063699736,-0.1699200100000082,0.005,0.007
2024-04-01 06:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000168,0.006,0.011
2024-04-01 06:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000168,0.006,0.011
2024-04-03 16:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.31981502499998377,0.006,0.011
2024-04-03 16:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.31981502499998377,0.006,0.011
2024-04-04 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000062,0.006,0.011
2024-04-04 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000062,0.006,0.011
2024-04-05 02:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.2080813264172452,0.006,0.011
2024-04-05 02:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.2080813264172452,0.006,0.011
2024-04-05 19:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.2080813264172452,0.006,0.011
2024-04-05 19:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.2080813264172452,0.006,0.011
2024-04-06 08:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000046,0.006,0.011
2024-04-06 08:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000046,0.006,0.011
2024-04-07 01:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000036,0.006,0.011
2024-04-07 01:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000036,0.006,0.011
2024-04-08 09:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000004,0.006,0.011
2024-04-08 09:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000004,0.006,0.011
2024-04-10 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000029,0.006,0.011
2024-04-10 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000029,0.006,0.011
2024-04-11 04:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641724061,0.006,0.011
2024-04-11 04:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641724061,0.006,0.011
2024-04-11 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641724061,0.006,0.011
2024-04-11 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641724061,0.006,0.011
2024-04-12 09:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978206,0.006,0.011
2024-04-12 09:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978206,0.006,0.011
2024-04-12 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978206,0.006,0.011
2024-04-12 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978206,0.006,0.011
2024-04-13 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978464,0.006,0.011
2024-04-13 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978464,0.006,0.011
2024-04-13 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978464,0.006,0.011
2024-04-13 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.6386072334978464,0.006,0.011
2024-04-14 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316507,0.006,0.011
2024-04-14 00:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316507,0.006,0.011
2024-04-14 05:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316507,0.006,0.011
2024-04-14 05:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316507,0.006,0.011
2024-04-15 07:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316528,0.006,0.011
2024-04-15 07:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316528,0.006,0.011
2024-04-15 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316528,0.006,0.011
2024-04-15 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,1.061984776316528,0.006,0.011
2024-04-17 12:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641721602,0.006,0.011
2024-04-17 12:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641721602,0.006,0.011
2024-04-17 16:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641721602,0.006,0.011
2024-04-17 16:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641721602,0.006,0.011
2024-04-18 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000016,0.006,0.011
2024-04-18 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000016,0.006,0.011
2024-04-19 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000038,0.006,0.011
2024-04-19 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150250000038,0.006,0.011
2024-04-20 02:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641723007,0.006,0.011
2024-04-20 02:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641723007,0.006,0.011
2024-04-20 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641723007,0.006,0.011
2024-04-20 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641723007,0.006,0.011
2024-04-21 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.31981502499998304,0.006,0.011
2024-04-21 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.31981502499998304,0.006,0.011
2024-04-22 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150249999933,0.006,0.011
2024-04-22 15:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.3198150249999933,0.006,0.011
2024-04-23 04:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000094,0.006,0.011
2024-04-23 04:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.5295900600000094,0.006,0.011
2024-04-24 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.319815024999984,0.006,0.011
2024-04-24 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.319815024999984,0.006,0.011
2024-04-25 08:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641722496,0.006,0.011
2024-04-25 08:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641722496,0.006,0.011
2024-04-25 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641722496,0.006,0.011
2024-04-25 21:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,0.20808132641722496,0.006,0.011
2024-04-26 20:00:00,2024-04-01,2024-05-01,74,52,22,0.7027027027027027,100879.52970409552,-0.31981502499999304,0.006,0.011
