Date,Start Date,End Date,Total Trades,Wins,Losses,WinRate,Final NAV,Daily Return,TP,SL,Entry Time Offset,Percentage Change
2024-05-11 00:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999857,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-12 01:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999897,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-12 20:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999897,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-13 10:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-14 04:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-15 11:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-15 18:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-16 03:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-17 00:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,2.2710904915990247,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-17 16:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,2.2710904915990247,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-18 12:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-18 17:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-19 10:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 01:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,1.12917012000002,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 12:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,1.12917012000002,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-20 21:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,1.12917012000002,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-21 17:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-21 21:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-23 00:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-24 08:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-25 09:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999868,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-25 20:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999868,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-26 23:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,1.1291701199999946,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-27 08:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,-1.2691501199999895,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-05-29 14:00:00,2024-05-01,2024-06-01,15,8,7,0.5333333333333333,99604.95674676372,0.0,0.011999999999999997,0.011999999999999997,70,0.0006000000000000001
2024-06-01 00:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-0.2579656155404664,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-01 23:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-0.2579656155404664,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-03 02:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-04 01:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999915,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-05 00:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.2846983872568905,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-05 23:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.2846983872568905,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-06 08:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-07 17:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.4690101399999895,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-07 23:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.4690101399999895,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-10 06:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999906,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-11 12:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.469010139999995,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-11 15:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.469010139999995,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-13 04:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999944,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-13 16:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999944,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-14 16:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-14 17:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-16 11:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999957,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-16 17:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999957,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-17 04:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999964,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-17 12:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999964,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-18 02:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-18 16:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-20 18:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001300000015,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-21 08:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-21 20:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-23 12:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001300000044,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-24 02:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.4690101399999884,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-25 04:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-0.25796561554044317,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-25 12:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-0.25796561554044317,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-26 13:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-27 08:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,0.0,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-28 08:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999997,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-28 16:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999997,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-29 03:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,1.2291001299999886,0.012999999999999996,0.013999999999999995,60,0.0004
2024-06-30 06:00:00,2024-06-01,2024-07-01,18,11,7,0.6111111111111112,103319.11802644246,-1.469010139999997,0.012999999999999996,0.013999999999999995,60,0.0004
