Date,Start Date,End Date,Total Trades,Wins,Losses,WinRate,Final NAV,Daily Return,TP,SL,Entry Time Offset,Percentage Change
2024-01-17 00:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-0.4548896715808514,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-17 20:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-0.4548896715808514,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-18 18:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401100000101,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-19 04:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-1.4690101400000035,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-20 00:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-0.45488967158084326,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-20 08:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-0.45488967158084326,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-22 17:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401099999986,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-23 16:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401099999944,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-24 16:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-1.4690101399999953,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-25 12:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,0.0,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-26 00:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-1.4690101399999902,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-26 16:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,-1.4690101399999902,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-27 00:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401100000053,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-28 00:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401099999873,0.010999999999999998,0.013999999999999995,110,0.0001
2024-01-28 16:00:00,2024-01-17 00:00:00,2024-02-03 00:00:00,14,8,6,0.5714285714285714,99314.75293954085,1.0292401099999873,0.010999999999999998,0.013999999999999995,110,0.0001
