Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",2024-02,18,12,6,0.6666666666666666,3.051327914189838,100876.60169300881,840.6322171724023
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",2024-03,32,23,9,0.71875,9.730434321036977,110692.3331660411,866.2826626706665
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",2024-04,31,21,10,0.6774193548387096,6.146414626148465,117495.94292178364,4549.653788792319
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",2024-05,25,17,8,0.68,5.088243199551614,123474.42224725035,14353.86100922525
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",2024-06,24,15,9,0.625,1.6558469308327557,125518.96967839492,11959.386632144946
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=120",Overall,155,102,53,0.6580645161290323,25.51896967839492,125518.96967839492,68843.50264021558
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-01,24,14,10,0.5833333333333334,-0.7204189047136752,99279.58109528632,14525.015895332675
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-02,18,12,6,0.6666666666666666,3.051327914189806,102308.9266663375,852.5681715744577
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-03,32,23,9,0.71875,9.73043432103698,112264.02958016336,878.5828221812117
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-04,31,21,10,0.6774193548387096,6.146414626148453,119164.24231418215,4614.2533354892075
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-05,25,17,8,0.68,5.088243199551599,125227.60877003071,14557.668366354235
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",2024-06,24,15,9,0.625,1.6558469308327173,127301.18628640447,12129.195367287015
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=150",Overall,154,102,52,0.6623376623376623,27.301186286404466,127301.18628640447,15245.43480004635
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-01,24,14,10,0.5833333333333334,-0.7204189047136752,99279.58109528632,14525.015895332675
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-02,18,12,6,0.6666666666666666,3.051327914189806,102308.9266663375,852.5681715744577
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-03,32,23,9,0.71875,9.73043432103698,112264.02958016336,878.5828221812117
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-04,30,20,10,0.6666666666666666,5.137098480733397,118031.14333813603,4614.2533354892075
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-05,25,17,8,0.68,5.088243199551601,124036.85496239174,14419.243627530028
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",2024-06,24,15,9,0.625,1.6558469308327444,126090.71541838796,12013.862289309414
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=180",Overall,153,101,52,0.6601307189542484,26.090715418387962,126090.71541838796,15245.43480004635
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-01,24,14,10,0.5833333333333334,-0.7204189047136752,99279.58109528632,14525.015895332675
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-02,18,12,6,0.6666666666666666,3.051327914189806,102308.9266663375,852.5681715744577
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-03,32,23,9,0.71875,9.73043432103698,112264.02958016336,878.5828221812117
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-04,30,20,10,0.6666666666666666,5.137098480733397,118031.14333813603,4614.2533354892075
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-05,25,17,8,0.68,5.088243199551601,124036.85496239174,14419.243627530028
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",2024-06,23,14,9,0.6086956521739131,0.6892303197630394,124891.75457447305,12013.862289309414
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=210",Overall,152,100,52,0.6578947368421053,24.891754574473048,124891.75457447305,15245.43480004635
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-01,23,13,10,0.5652173913043478,-1.664440278044436,98335.55972195556,39468.27317000272
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-02,18,12,6,0.6666666666666666,3.0513279141898293,101336.1001053264,844.4613426846627
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-03,32,23,9,0.71875,9.73043432103698,111196.54276957548,870.2286273585487
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-04,29,19,10,0.6551724137931034,4.1373796362256305,115797.16588631082,4570.377709478213
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-05,24,16,8,0.6666666666666666,4.088988906053495,120532.09915292643,25440.507225379406
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",2024-06,23,14,9,0.6086956521739131,0.689230319763007,121362.84292533521,11674.40145998307
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=240",Overall,149,97,52,0.6510067114093959,21.362842925335208,121362.84292533521,54628.33006836267
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-01,23,13,10,0.5652173913043478,-1.664440278044436,98335.55972195556,39468.27317000272
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-02,18,12,6,0.6666666666666666,3.0513279141898293,101336.1001053264,844.4613426846627
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-03,31,23,8,0.7419354838709677,11.288472942228184,112775.39834642544,459.4984123175818
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-04,29,19,10,0.6551724137931034,4.1373796362256385,117441.3447122828,4635.27151062699
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-05,24,16,8,0.6666666666666666,4.088988906053494,122243.50826868808,25801.731465901903
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",2024-06,23,14,9,0.6086956521739131,0.6892303197630265,123086.0475916179,11840.163752518449
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=270",Overall,148,97,51,0.6554054054054054,23.0860475916179,123086.0475916179,54628.33006836267
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-01,23,13,10,0.5652173913043478,-1.664440278044436,98335.55972195556,39468.27317000272
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-02,18,12,6,0.6666666666666666,3.0513279141898293,101336.1001053264,844.4613426846627
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-03,30,22,8,0.7333333333333333,10.230262422967678,111703.04907530252,825.2022270603047
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-04,29,19,10,0.6551724137931034,4.137379636225624,116324.6282807872,4591.196028751016
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-05,24,16,8,0.6666666666666666,4.088988906053475,121081.12942619654,25556.390120743003
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",2024-06,23,14,9,0.6086956521739131,0.6892303197630179,121915.65728171339,11727.578994174386
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=300",Overall,147,96,51,0.6530612244897959,21.915657281713386,121915.65728171339,54628.33006836267
