Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0096, SL=0.0158, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,8.284714165504258,143291.07946044102,5855.596881555553
"TP=0.0096, SL=0.0158, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,151,68,0.6894977168949772,43.29107946044102,143291.07946044102,0.0
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,30,8,0.7894736842105263,17.450020589648208,117450.02058964821,0.0
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,4.727562224785518,123002.54339604723,0.0
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-7.281659879707172,114045.91654255785,224573.0888492632
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,7.83768218006079,122984.47302050091,1016.3863381463889
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,27,11,0.7105263157894737,8.87292392898943,133896.79175607848,8779.824667030494
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,8.504961653036096,145284.66254957856,5736.767468341961
"TP=0.0096, SL=0.0156, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,151,68,0.6894977168949772,45.284662549578556,145284.66254957856,0.0
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,14.727993458024748,114727.99345802475,0.0
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,4.897902840039061,120347.25910792517,0.0
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-6.904181151432019,112038.26632833075,208916.08944408514
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,8.07892969152905,121089.75909260465,930.800581153555
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,26,12,0.6842105263157895,6.414514174279444,128857.07885320061,7720.732995039158
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,8.725612237016756,140100.64789387782,5339.6503210824885
"TP=0.0096, SL=0.0154, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,149,70,0.680365296803653,40.10064789387782,140100.64789387782,0.0
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,14.937904345784919,114937.90434578492,0.0
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.06848583441351,120763.51574592278,0.0
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-6.525242753573594,112883.40318575125,198765.50524515816
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,8.320667742691734,122276.0561014807,869.5901151404687
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,26,12,0.6842105263157895,6.674193593002872,130436.99680358233,6862.465198216611
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,8.946666573087397,142106.7599955475,5221.674143817494
"TP=0.0096, SL=0.0152, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,149,70,0.680365296803653,42.1067599955475,142106.7599955475,0.0
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,15.148156551979541,115148.15655197954,0.0
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.239311503463057,121181.12716423305,0.0
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-6.144839339907419,113734.74158970203,188515.20292319992
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,8.562897231059944,123473.7306280398,807.374068411169
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,26,12,0.6842105263157895,6.934453772594025,132035.9593997385,6092.50394790541
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,9.168125317821948,144141.18162209503,5099.957308354846
"TP=0.0096, SL=0.015, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,149,70,0.680365296803653,44.141181622095026,144141.18162209503,0.0
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,15.35875056212557,115358.75056212557,0.0
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.410380143042213,121600.09749580041,0.0
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-5.762965545719348,114592.3257735563,178164.47446139844
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,8.805619055603719,124682.88944813206,744.1408452892938
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,26,12,0.6842105263157895,7.195295893580808,133654.1922725914,5414.582264502475
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,6.7462532583431445,142670.8425736933,7972.903606517182
"TP=0.0096, SL=0.0148, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,148,71,0.6757990867579908,42.670842573693314,142670.8425736933,0.0
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,15.56968686233183,115569.68686233183,0.0
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.581692049306008,122020.43088533446,0.0
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-5.379615987745332,115456.20027711126,167712.6074159388
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,9.048834116754866,125903.64031769533,679.8787355164823
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,25,13,0.6578947368421053,4.8809954536707165,132048.99127760797,4810.042164274826
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,6.98486498390695,141272.43503095995,7532.271180111042
"TP=0.0096, SL=0.0146, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,147,72,0.6712328767123288,41.272435030959954,141272.43503095995,0.0
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,15.780965939299277,115780.96593929928,0.0
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.753247518710022,122442.1314893405,0.0
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-4.994785264111805,116326.40994864653,157158.8848901369
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,9.292543316408313,127136.09198154722,614.5759132242238
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,25,13,0.6578947368421053,5.158063560497103,133693.85241428748,4192.390169486593
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,7.223961495405068,143351.8448344193,7276.825463866058
"TP=0.0096, SL=0.0144, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,147,72,0.6712328767123288,43.35184483441929,143351.8448344193,0.0
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,15.99258828032222,115992.58828032222,0.0
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,5.92504684801114,122865.20347615199,0.0
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-4.608467954273804,117202.99994700022,146502.5855083859
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,9.536747557924965,128380.35418226056,548.2204358965246
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,25,13,0.6578947368421053,5.435807168242317,135358.86267751476,3561.4233750025305
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,7.463543679100791,145461.43051698513,7013.730179550737
"TP=0.0096, SL=0.0142, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,147,72,0.6712328767123288,45.46143051698513,145461.43051698513,0.0
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,16.204554373288598,116204.5543732886,0.0
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.097090334267318,123289.65102596079,0.0
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-4.220658618955155,118086.01574365384,135742.98339001526
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,9.78144774613321,129636.53766910998,480.8002433242509
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,25,13,0.6578947368421053,5.714227786251716,137044.26472573294,2916.9361577343516
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,7.703612422696521,147601.6237277376,6742.835626104032
"TP=0.0096, SL=0.014, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,147,72,0.6712328767123288,47.60162372773761,147601.6237277376,0.0
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,16.416864706680574,116416.86470668057,0.0
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.269378274838077,123715.47833084884,0.0
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,25,20,0.5555555555555556,-3.8313518000874978,118975.503124833,124879.34812297093
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,10.026644787331355,130904.75420710033,412.3031565506244
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,3.5366670120284853,135534.4194663198,2258.7201432627626
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,7.944168615337214,146301.50228054269,6314.170515442005
"TP=0.0096, SL=0.0138, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,146,73,0.6666666666666666,46.301502280542685,146301.50228054269,0.0
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,16.62951976957527,116629.51976957527,0.0
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.44191096738466,124142.6895948196,0.0
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,24,21,0.5333333333333333,-5.659420215200665,117116.93312419657,208956.90445871913
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,10.272339589289547,129147.58221127518,334.8414493695309
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,3.8310141271169993,134095.24433061917,1550.1058828565583
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,24,11,0.6857142857142857,8.185213147611643,145071.22589989097,5896.4100045885425
"TP=0.0096, SL=0.0136, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,145,74,0.6621004566210046,45.07122589989096,145071.22589989097,0.0
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,16.842520051644883,116842.52005164488,0.0
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.614688709870134,124571.28903382878,0.0
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,24,21,0.5333333333333333,-5.256911238492988,118022.68694067386,197630.79154094442
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,10.518533061251583,130436.94228630609,265.8318106719089
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,4.12613811970674,135818.95068416125,1097.0590725473303
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,23,12,0.6571428571428571,5.956644713688088,143909.20303027597,5616.883218725619
"TP=0.0096, SL=0.0134, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,144,75,0.6575342465753424,43.90920303027597,143909.20303027597,0.0
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,17.055866043158122,117055.86604315812,0.0
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.787711800560039,125001.28087581732,0.0
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,24,21,0.5333333333333333,-4.852767045862609,118935.2599105695,186191.89046898345
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,10.76522611393763,131738.90956914172,195.7051726126956
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,4.422040882119985,137564.45800794824,922.5295103536482
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,23,12,0.6571428571428571,6.2146820781296315,146113.65172564436,5329.0810653631925
"TP=0.0096, SL=0.0132, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,144,75,0.6575342465753424,46.11365172564436,146113.65172564436,0.0
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,17.26955823498039,117269.55823498039,0.0
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,6.960980538022228,125432.66936074202,0.0
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,24,21,0.5333333333333333,-4.446981327589748,119854.70197557243,174639.38407211425
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,25,12,0.6756756756756757,8.527395209956353,130075.18609074486,124.4484918868111
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,4.718724310903269,136213.0755192615,727.5185622172285
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,22,13,0.6285714285714286,4.089879675573872,141784.02641039787,19157.078023838025
"TP=0.0096, SL=0.013, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,142,77,0.6484018264840182,41.78402641039787,141784.02641039787,0.0
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-01,38,29,9,0.7631578947368421,17.48359711857389,117483.59711857389,0.0
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,7.1344952211272865,125865.45874060698,0.0
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-03,45,24,21,0.5333333333333333,-4.039547750893618,120781.06343289885,162972.44994383145
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-04,37,25,12,0.6756756756756757,8.791585919893665,131399.63439956342,52.04859375486558
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-05,38,24,14,0.631578947368421,5.016190306835937,137990.89012353218,549.4735652677336
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",2024-06,35,21,14,0.6,2.0488778642767556,140818.1549259917,69895.52555384504
"TP=0.0096, SL=0.0128, Method=percentage_change, pctChange=8e-05, TimeLimit=100000000",Overall,219,141,78,0.6438356164383562,40.81815492599169,140818.1549259917,0.0
