Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-01,38,30,8,0.7894736842105263,16.721399417827413,116721.39941782742,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-02,26,18,8,0.6923076923076923,4.201652531672774,121625.62705147045,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-03,45,26,19,0.5777777777777777,-5.882306523444504,114471.23485724152,226662.70765233354
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-04,37,26,11,0.7027027027027027,7.08052406652766,122576.3981905599,1330.5683298877411
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-05,38,27,11,0.7105263157894737,8.097789045159644,132502.37633518633,11275.869463852388
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",2024-06,35,25,10,0.7142857142857143,7.797593659550965,142834.37323105318,6140.562585470732
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=7e-05, TimeLimit=100000000",Overall,219,152,67,0.6940639269406392,42.83437323105318,142834.37323105318,0.0
