Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-01,38,29,9,0.7631578947368421,13.77301339984365,113773.01339984365,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-02,26,18,8,0.6923076923076923,4.201652531672787,118553.3600977186,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-03,45,25,20,0.5555555555555556,-8.259722257621943,108761.18182656865,306824.75555325643
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-04,37,26,11,0.7027027027027027,7.080524066527665,116462.04348083875,1264.196933317493
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-05,38,27,11,0.7105263157894737,8.097789045159626,125892.89407959915,10713.406652248785
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002",2024-06,35,23,11,0.6571428571428571,4.085808063611744,131036.6360974176,5834.25910193687
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0002 ",Overall,219,148,70,0.6757990867579908,31.03663609741761,131036.6360974176,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-01,38,29,9,0.7631578947368421,13.77301339984365,113773.01339984365,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-02,26,18,8,0.6923076923076923,4.201652531672787,118553.3600977186,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-03,45,25,20,0.5555555555555556,-8.259722257621943,108761.18182656865,306824.75555325643
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-04,37,26,11,0.7027027027027027,7.080524066527665,116462.04348083875,1264.196933317493
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-05,38,27,11,0.7105263157894737,8.097789045159626,125892.89407959915,10713.406652248785
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003",2024-06,35,23,11,0.6571428571428571,4.085808063611744,131036.6360974176,5834.25910193687
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0003 ",Overall,219,148,70,0.6757990867579908,31.03663609741761,131036.6360974176,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-01,38,28,10,0.7368421052631579,10.899103700293345,110899.10370029334,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-02,26,17,8,0.6538461538461539,3.221052532612961,114471.22208867672,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-03,45,25,20,0.5555555555555556,-8.259722257621965,105016.21707924642,296259.88420986664
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-04,37,26,11,0.7027027027027027,7.080524066527606,112451.91560329933,1220.6669452332135
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-05,38,27,11,0.7105263157894737,8.097789045159615,121558.03450609544,10344.51281013916
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004",2024-06,35,23,11,0.6571428571428571,4.085808063611751,126524.66248191344,5633.368542487602
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0004 ",Overall,219,146,71,0.6666666666666666,26.524662481913445,126524.66248191344,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-01,38,29,9,0.7631578947368421,13.773013399843636,113773.01339984364,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-02,26,17,8,0.6538461538461539,3.2210525326129864,117437.70192938941,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-03,45,25,20,0.5555555555555556,-8.259722257621913,107737.67392428796,303937.3507214016
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-04,37,26,11,0.7027027027027027,7.080524066527589,115366.06585521418,1252.3000825334311
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-05,38,28,10,0.7368421052631579,10.899103700293384,127939.93300772274,4584.707801184559
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005",2024-06,35,23,11,0.6571428571428571,4.085808063611732,133167.31310713172,5929.125103594401
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0005 ",Overall,219,148,69,0.6757990867579908,33.16731310713172,133167.31310713172,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-01,38,29,9,0.7631578947368421,13.773013399843636,113773.01339984364,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-02,26,17,8,0.6538461538461539,3.2210525326129864,117437.70192938941,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-03,45,27,18,0.6,-3.443280930302053,113393.99193386978,190146.0823796389
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-04,37,25,12,0.6756756756756757,4.375666846422193,118355.73524475477,7068.84061667182
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-05,38,28,10,0.7368421052631579,10.89910370029335,131255.44956432524,4703.5188265202305
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006",2024-06,35,23,11,0.6571428571428571,4.085808063611815,136618.29530655438,6082.776211461853
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0006 ",Overall,219,149,68,0.680365296803653,36.61829530655438,136618.29530655438,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-01,38,29,9,0.7631578947368421,13.773013399843636,113773.01339984364,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-02,26,17,8,0.6538461538461539,3.2210525326129864,117437.70192938941,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-03,45,27,18,0.6,-3.443280930302053,113393.99193386978,190146.0823796389
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-04,37,25,12,0.6756756756756757,4.375666846422193,118355.73524475477,7068.84061667182
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-05,38,28,10,0.7368421052631579,10.89910370029335,131255.44956432524,4703.5188265202305
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007",2024-06,35,23,11,0.6571428571428571,4.085808063611815,136618.29530655438,6082.776211461853
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0007 ",Overall,219,149,68,0.680365296803653,36.61829530655438,136618.29530655438,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-01,38,29,9,0.7631578947368421,13.773013399843636,113773.01339984364,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-02,26,17,8,0.6538461538461539,3.2210525326129864,117437.70192938941,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-03,45,27,18,0.6,-3.443280930302053,113393.99193386978,190146.0823796389
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-04,37,24,13,0.6486486486486487,1.739134400078655,115366.06585521412,22970.31379608484
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-05,38,28,10,0.7368421052631579,10.899103700293365,127939.93300772265,4584.707801184617
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008",2024-06,35,23,11,0.6571428571428571,4.0858080636117124,133167.3131071316,5929.125103594401
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0008 ",Overall,219,148,69,0.6757990867579908,33.167313107131605,133167.3131071316,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-01,38,29,9,0.7631578947368421,13.773013399843636,113773.01339984364,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-02,26,17,8,0.6538461538461539,3.2210525326129864,117437.70192938941,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-03,45,27,18,0.6,-3.443280930302053,113393.99193386978,190146.0823796389
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-04,37,24,13,0.6486486486486487,1.739134400078655,115366.06585521412,22970.31379608484
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-05,38,28,10,0.7368421052631579,10.899103700293365,127939.93300772265,4584.707801184617
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009",2024-06,35,23,11,0.6571428571428571,4.0858080636117124,133167.3131071316,5929.125103594401
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0009 ",Overall,219,148,69,0.6757990867579908,33.167313107131605,133167.3131071316,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-01,38,28,10,0.7368421052631579,10.899103700293345,110899.10370029334,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-02,26,17,8,0.6538461538461539,3.221052532612961,114471.22208867672,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-03,45,27,18,0.6,-3.4432809303020004,110529.65632781366,185342.98668802748
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-04,37,24,13,0.6486486486486487,1.7391344000786653,112451.91560329939,22390.082986971436
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-05,38,28,10,0.7368421052631579,10.899103700293344,124708.16649786934,4468.897945879842
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001",2024-06,35,23,11,0.6571428571428571,4.085808063611735,129803.50282062164,5779.355227277731
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.001 ",Overall,219,147,70,0.6712328767123288,29.803502820621635,129803.50282062164,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-01,38,28,10,0.7368421052631579,10.899103700293345,110899.10370029334,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-02,26,17,8,0.6538461538461539,3.221052532612961,114471.22208867672,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-03,45,27,18,0.6,-3.4432809303020004,110529.65632781366,185342.98668802748
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-04,37,25,12,0.6756756756756757,4.375666846422159,115366.06585521415,11587.237331160679
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-05,38,29,9,0.7631578947368421,13.773013399843645,131255.44956432524,0.0
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011",2024-06,35,23,11,0.6571428571428571,4.085808063611815,136618.29530655438,6082.776211461853
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0011 ",Overall,219,149,68,0.680365296803653,36.61829530655438,136618.29530655438,665.1999999999971
"TP=0.0095, SL=0.016, Method=percentage_change, pctChange=0.0012",2024-01,38,29,9,0.7631578947368421,13.77301339984365,113773.01339984365,665.1999999999971
