Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-01,29,16,13,0.5517241379310345,-2.996062163538547,97003.93783646145,76331.46719182593
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-02,26,19,7,0.7307692307692307,8.636533875736593,105381.71578850591,0.0
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-03,39,26,13,0.6666666666666666,6.729084372999717,112472.94035762924,11708.706138905938
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-04,34,21,13,0.6176470588235294,1.7503880378886845,114441.65325151086,49795.355284171266
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-05,33,23,10,0.696969696969697,8.194208240542501,123819.24063285923,9120.996893172298
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-06,30,16,14,0.5333333333333333,-4.354117293249008,118428.00566409431,83264.653273689
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",Overall,191,121,70,0.6335078534031413,18.428005664094307,118428.00566409431,79696.38150854138
