Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-01,28,15,13,0.5357142857142857,-3.918445090668116,96081.55490933188,102306.58515830555
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-02,26,19,7,0.7307692307692307,8.636533875736598,104379.67094741079,0.0
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-03,36,24,12,0.6666666666666666,6.195761848778827,110846.78677785135,9970.077963668722
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-04,33,20,13,0.6060606060606061,0.7828724622510391,111714.57574682527,51673.75079477519
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-05,32,22,10,0.6875,7.1654202065594985,119719.3945310605,16606.207487787644
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-06,29,15,14,0.5172413793103449,-5.263586859398774,113417.86021237183,90207.04343313625
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",Overall,184,115,69,0.625,13.41786021237183,113417.86021237183,111750.46868955402
