Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-01,27,14,13,0.5185185185185185,-4.832057340202199,95167.9426597978,84350.54904178393
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-02,25,18,7,0.72,7.603539892766058,102404.07514506025,0.0
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-03,37,25,12,0.6756756756756757,7.2152411625271045,109792.77612703183,1931.4949785723875
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-04,34,21,13,0.6176470588235294,1.7503880378886991,111714.57574682531,48608.761160658876
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-05,31,22,9,0.7096774193548387,8.687038749046183,121419.26423028458,907.864439195153
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",2024-06,30,16,14,0.5333333333333333,-4.35411729324901,116132.52704909805,81650.7425276363
"TP=0.0096, SL=0.014, Offset=60, pctChange=8e-05, TimeLimit=120",Overall,184,116,68,0.6304347826086957,16.132527049098048,116132.52704909805,114265.29751090212
