Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-01,38,30,8,0.7894736842105263,17.834430846887845,117834.43084688784,0.0
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,6.774950769185434,125817.65552591435,0.0
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-03,44,23,21,0.5227272727272727,-6.640819787584704,117462.33176147427,259266.2103873862
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-04,37,25,12,0.6756756756756757,6.926410518786278,125598.25506421266,400.65493395329395
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-05,38,25,13,0.6578947368421053,5.536367182042081,132551.83563880523,855.3506193411449
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None",2024-06,35,22,13,0.6285714285714286,2.7374168395065213,136180.3319086569,27768.867400236093
"TP=0.009, SL=0.013, Method=time_offset, pctChange=None ",Overall,219,144,75,0.6575342465753424,36.180331908656896,136180.3319086569,0.0
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-01,38,30,8,0.7894736842105263,17.357730882976334,117357.73088297634,0.0
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,6.342992004565364,124801.72236962286,0.0
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-03,44,23,21,0.5227272727272727,-7.6289873404193855,115280.61476941899,286961.97683320503
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-04,37,26,11,0.7027027027027027,8.702193458240393,125312.55688650267,567.7257447010779
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-05,38,25,13,0.6578947368421053,4.843454122522971,131382.01308906093,1345.7109316786082
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None",2024-06,35,23,12,0.6571428571428571,4.390721324670416,137150.6311545436,6691.567157358586
"TP=0.009, SL=0.0135, Method=time_offset, pctChange=None ",Overall,219,146,73,0.6666666666666666,37.1506311545436,137150.6311545436,0.0
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-01,38,30,8,0.7894736842105263,16.88271920436536,116882.71920436536,0.0
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,5.912563069372598,123793.48369452114,0.0
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-03,44,24,20,0.5454545454545454,-6.4753075958146376,115777.47484172626,222167.93065681873
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-04,37,26,11,0.7027027027027027,8.097683314988583,125152.76810449983,745.2597011536564
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-05,38,25,13,0.6578947368421053,4.154742644299932,130352.54353145929,2100.1418499423744
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None",2024-06,35,24,11,0.6857142857142857,6.177881047763925,138405.56861356754,7490.060234540899
"TP=0.009, SL=0.014, Method=time_offset, pctChange=None ",Overall,219,148,71,0.6757990867579908,38.40556861356754,138405.56861356754,0.0
"TP=0.009, SL=0.0145, Method=time_offset, pctChange=None",2024-01,38,30,8,0.7894736842105263,16.409390683390143,116409.39068339014,0.0
"TP=0.009, SL=0.0145, Method=time_offset, pctChange=None",2024-02,27,19,8,0.7037037037037037,5.483659317204897,122792.88508170132,0.0
"TP=0.009, SL=0.0145, Method=time_offset, pctChange=None",2024-03,44,24,20,0.5454545454545454,-7.4192782885889565,113682.53921890266,247910.50670026077
"TP=0.009, SL=0.0145, Method=time_offset, pctChange=None",2024-04,37,26,11,0.7027027027027027,7.496230879110391,122204.44482798682,903.519269769793
"TP=0.009, SL=0.0145, Method=time_offset, pctChange=None",2024-05,38,26,12,0.6842105263157895,5.93753553136334,129460.37716055385,2952.3413600176864
