Scenario,Period,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV,Max Drawdown
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-01,26,13,13,0.5,2.407955205283244,102407.95520528324,6101.430824268784
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-02,16,8,8,0.5,1.4750319383385957,103918.50525196065,671.7959892412473
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-03,31,16,15,0.5161290322580645,4.222490960393131,108306.45474240035,48989.16435825423
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-04,33,19,14,0.5757575757575758,9.981178534341623,119116.71535445524,0.0
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-05,26,13,13,0.5,2.4079552052832143,121984.99250219524,20318.578693543328
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",2024-06,25,16,9,0.64,12.052043512199509,136686.67687691312,3983.0380441089364
"TP=0.014, SL=0.012, Offset=60, pctChange=0.0002, TimeLimit=120, IgnoreBefore=1080, IgnoreAfter=0",Overall,157,85,72,0.5414012738853503,36.68667687691312,136686.67687691312,6101.430824268784
