Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.01,0.01,31,15,16,0.4838709677419355,-3.2708041556789538,96729.19584432105
2024-02,0.01,0.01,23,12,11,0.5217391304347826,-0.7226820207948768,99277.31797920512
2024-03,0.01,0.01,39,21,18,0.5384615384615384,0.07455235885478033,100074.55235885478
2024-04,0.01,0.01,34,20,14,0.5882352941176471,3.509890610575792,103509.89061057579
2024-05,0.01,0.01,31,18,13,0.5806451612903226,2.7108006991657603,102710.80069916576
2024-06,0.01,0.01,29,16,13,0.5517241379310345,0.9764509431857296,100976.45094318573
2024-07,0.01,0.01,31,18,13,0.5806451612903226,2.710800699165775,102710.80069916577
