Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.014,0.014,31,14,17,0.45161290322580644,-6.45667971727073,93543.32028272927
2024-02,0.014,0.014,21,10,11,0.47619047619047616,-3.454668511092037,96545.33148890796
2024-03,0.014,0.014,36,19,17,0.5277777777777778,-0.07314701824210351,99926.8529817579
2024-04,0.014,0.014,33,21,12,0.6363636363636364,10.480531014373074,110480.53101437307
2024-05,0.014,0.014,27,14,13,0.5185185185185185,-0.7520836667971307,99247.91633320287
2024-06,0.014,0.014,27,15,12,0.5555555555555556,2.2165066759995247,102216.50667599952
2024-07,0.014,0.014,30,18,12,0.6,6.1901160370286235,106190.11603702862
