Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.011,0.011,31,16,15,0.5161290322580645,-1.25008728962834,98749.91271037166
2024-02,0.011,0.011,21,11,10,0.5238095238095238,-1.3009608121445344,98699.03918785547
2024-03,0.011,0.011,37,20,17,0.5405405405405406,0.4869144961686252,100486.91449616863
2024-04,0.011,0.011,33,19,14,0.5757575757575758,3.0352329507565736,103035.23295075657
2024-05,0.011,0.011,30,16,14,0.5333333333333333,-0.08182388089854795,99918.17611910145
2024-06,0.011,0.011,28,16,12,0.5714285714285714,2.446859523463703,102446.8595234637
2024-07,0.011,0.011,30,18,12,0.6,4.41291628850832,104412.91628850832
