Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.009,0.009,35,17,18,0.4857142857142857,-3.4320110460867728,96567.98895391323
2024-02,0.009,0.009,23,12,11,0.5217391304347826,-0.8002439363438171,99199.75606365618
2024-03,0.009,0.009,40,23,17,0.575,2.4675104047586065,102467.5104047586
2024-04,0.009,0.009,34,20,14,0.5882352941176471,2.9238770041725948,102923.8770041726
2024-05,0.009,0.009,31,18,13,0.5806451612903226,2.228586889884129,102228.58688988413
2024-06,0.009,0.009,29,15,14,0.5172413793103449,-1.0947720142271864,98905.22798577281
2024-07,0.009,0.009,32,21,11,0.65625,6.854908847811501,106854.9088478115
