Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.011,0.011,31,16,15,0.5161290322580645,-1.25008728962834,98749.91271037166
2024-02,0.011,0.011,22,12,10,0.5454545454545454,-0.2851107126385177,99714.88928736148
2024-03,0.011,0.011,38,20,18,0.5263157894736842,-0.6879987160390592,99312.00128396094
2024-04,0.011,0.011,33,19,14,0.5757575757575758,3.0352329507565736,103035.23295075657
2024-05,0.011,0.011,30,16,14,0.5333333333333333,-0.08182388089854795,99918.17611910145
2024-06,0.011,0.011,29,16,13,0.5517241379310345,1.2490302398519126,101249.03023985191
2024-07,0.011,0.011,30,18,12,0.6,4.41291628850832,104412.91628850832
