Date,TP,SL,Total Trades,Total Wins,Total Losses,Win Rate,ROI,NAV
2024-01,0.012,0.011,31,15,16,0.4838709677419355,-1.955731619836297,98044.2683801637
2024-02,0.012,0.011,20,10,10,0.5,-0.9674928792372667,99032.50712076273
2024-03,0.012,0.011,36,18,18,0.5,-0.9542180185967882,99045.78198140321
2024-04,0.012,0.011,33,19,14,0.5757575757575758,4.988937024253741,104988.93702425374
2024-05,0.012,0.011,29,15,14,0.5172413793103449,0.377821318137474,100377.82131813747
2024-06,0.012,0.011,28,16,12,0.5714285714285714,4.080258065985822,104080.25806598582
2024-07,0.012,0.011,30,18,12,0.6,6.2876121554295965,106287.6121554296
